t_list,x_list,v_list,v0_scn,v0_scn_mean,n_scn,N. file,iter,DOE,processed
"[130.96, 131.01000000000002, 131.06, 131.11, 131.16000000000003, 131.21000000000004, 131.26000000000002, 131.31, 131.36, 131.41000000000003, 131.46000000000004, 131.51000000000002, 131.56000000000003, 131.61, 131.66000000000003, 131.71000000000004, 131.76000000000002, 131.81, 131.86, 131.91000000000003, 131.96]","[array([ 89.15483896,  89.75639078,  90.3579426 ,  90.95949442,
        91.56104624,  92.34003021,  93.11901419,  93.89799816,
        94.67698214,  95.43308575,  96.18918936,  96.94529297,
        97.70139658,  98.63591139,  99.5704262 , 100.50494101,
       101.43945581, 102.64542152, 103.85138723, 105.05735294,
       106.26331865]), array([106.94509332, 107.46143434, 107.97777536, 108.49411638,
       109.0104574 , 109.45137446, 109.89229152, 110.33320859,
       110.77412565, 111.2834347 , 111.79274376, 112.30205281,
       112.81136186, 113.41222417, 114.01308649, 114.6139488 ,
       115.21481111, 115.69960973, 116.18440836, 116.66920698,
       117.1540056 ]), array([121.49239107, 122.99239107, 124.49239107, 125.99239107,
       127.49239107, 128.99239107, 130.49239107, 131.99239107,
       133.49239107, 134.99239107, 136.49239107, 137.99239107,
       139.49239107, 140.99239107, 142.49239107, 143.99239107,
       145.49239107, 146.99239107, 148.49239107, 149.99239107,
       151.49239107])]","[[12.031036376953125, 10.326820373535156, 30.0], [15.579679489135742, 8.818341255187988, 30.0], [15.122072219848633, 10.18618106842041, 30.0], [18.690296173095703, 12.01724624633789, 30.0], [24.119314193725586, 9.695972442626953, 30.0]]",[30],30.0,10,3,1,"[1, 10, 1]",post
"[139.16000000000003, 139.21000000000004, 139.26000000000002, 139.31, 139.36, 139.41000000000003, 139.46000000000004, 139.51000000000002, 139.56000000000003, 139.61, 139.66000000000003, 139.71000000000004, 139.76000000000002, 139.81, 139.86, 139.91000000000003, 139.96, 140.01000000000002, 140.06, 140.11, 140.16000000000003, 140.21000000000004, 140.26000000000002, 140.31, 140.36, 140.41000000000003, 140.46000000000004, 140.51000000000002, 140.56000000000003, 140.61, 140.66000000000003, 140.71000000000004, 140.76000000000002, 140.81, 140.86, 140.91000000000003, 140.96, 141.01000000000002, 141.06, 141.11, 141.16000000000003, 141.21000000000004, 141.26000000000002, 141.31, 141.36, 141.41000000000003, 141.46000000000004, 141.51000000000002, 141.56000000000003]","[array([25.37326223, 26.80592949, 28.23859674, 29.671264  , 31.10393125,
       32.66916   , 34.23438875, 35.7996175 , 37.36484624, 38.56212713,
       39.75940801, 40.9566889 , 42.15396978, 43.94267961, 45.73138944,
       47.52009927, 49.30880911, 50.5760811 , 51.8433531 , 53.11062509,
       54.37789709, 55.88619043, 57.39448377, 58.90277711, 60.41107046,
       61.90741369, 63.40375692, 64.90010015, 66.39644338, 67.78178865,
       69.16713392, 70.55247919, 71.93782446, 73.75427057, 75.57071668,
       77.3871628 , 79.20360891, 81.14479982, 83.08599073, 85.02718164,
       86.96837255, 88.2042082 , 89.44004385, 90.67587949, 91.91171514,
       93.23768989, 94.56366464, 95.88963939, 97.21561414]), array([60.26429634, 60.61343017, 60.96256399, 61.31169782, 61.66083164,
       62.06036155, 62.45989146, 62.85942137, 63.25895128, 63.60499032,
       63.95102935, 64.29706838, 64.64310741, 65.03720627, 65.43130512,
       65.82540398, 66.21950283, 66.60851953, 66.99753623, 67.38655293,
       67.77556963, 68.07430322, 68.37303681, 68.67177041, 68.970504  ,
       69.26027148, 69.55003896, 69.83980644, 70.12957392, 70.48423433,
       70.83889475, 71.19355516, 71.54821558, 71.91688571, 72.28555584,
       72.65422597, 73.0228961 , 73.3361958 , 73.64949551, 73.96279521,
       74.27609491, 74.64396005, 75.01182518, 75.37969031, 75.74755545,
       76.06773369, 76.38791194, 76.70809019, 77.02826843]), array([ 64.36394134,  65.86394134,  67.36394134,  68.86394134,
        70.36394134,  71.86394134,  73.36394134,  74.86394134,
        76.36394134,  77.86394134,  79.36394134,  80.86394134,
        82.36394134,  83.86394134,  85.36394134,  86.86394134,
        88.36394134,  89.86394134,  91.36394134,  92.86394134,
        94.36394134,  95.86394134,  97.36394134,  98.86394134,
       100.36394134, 101.86394134, 103.36394134, 104.86394134,
       106.36394134, 107.86394134, 109.36394134, 110.86394134,
       112.36394134, 113.86394134, 115.36394134, 116.86394134,
       118.36394134, 119.86394134, 121.36394134, 122.86394134,
       124.36394134, 125.86394134, 127.36394134, 128.86394134,
       130.36394134, 131.86394134, 133.36394134, 134.86394134,
       136.36394134])]","[[28.653345108032227, 6.9826765060424805, 30.0], [31.304574966430664, 7.990598201751709, 30.0], [23.94561767578125, 6.920780658721924, 30.0], [35.77419662475586, 7.881977081298828, 30.0], [25.345439910888672, 7.780333995819092, 30.0], [30.16586685180664, 5.974671840667725, 30.0], [29.926864624023438, 5.795349597930908, 30.0], [27.706905364990234, 7.093208312988281, 30.0], [36.328922271728516, 7.3734025955200195, 30.0], [38.82381820678711, 6.265994071960449, 30.0], [24.716712951660156, 7.357302665710449, 30.0], [26.519495010375977, 6.403564929962158, 30.0]]",[30],30.0,11,3,1,"[1, 10, 1]",post
"[143.76000000000002, 143.81, 143.86, 143.91000000000003, 143.96, 144.01000000000002, 144.06, 144.11, 144.16000000000003, 144.21000000000004, 144.26000000000002, 144.31, 144.36]","[array([56.79606742, 57.81522616, 58.83438491, 59.85354365, 60.8727024 ,
       61.98210734, 63.09151229, 64.20091723, 65.31032218, 66.50633134,
       67.7023405 , 68.89834966, 70.09435881]), array([82.95286638, 83.67497856, 84.39709073, 85.11920291, 85.84131509,
       86.49069001, 87.14006492, 87.78943983, 88.43881475, 89.07625586,
       89.71369697, 90.35113808, 90.98857919]), array([ 99.16944616, 100.66944616, 102.16944616, 103.66944616,
       105.16944616, 106.66944616, 108.16944616, 109.66944616,
       111.16944616, 112.66944616, 114.16944616, 115.66944616,
       117.16944616])]","[[20.383174896240234, 14.442243576049805, 30.0], [22.188098907470703, 12.98749828338623, 30.0], [23.920183181762695, 12.748822212219238, 30.0]]",[30],30.0,12,3,1,"[1, 10, 1]",post
"[149.36, 149.41000000000003, 149.46000000000004, 149.51000000000002, 149.56000000000003, 149.61, 149.66000000000003, 149.71000000000004, 149.76000000000002, 149.81, 149.86, 149.91000000000003, 149.96]","[array([29.60415126, 30.15500991, 30.70586855, 31.25672719, 31.80758583,
       32.28059966, 32.75361349, 33.22662732, 33.69964115, 34.13711716,
       34.57459318, 35.01206919, 35.44954521]), array([39.17755229, 41.98373534, 44.78991839, 47.59610144, 50.40228449,
       52.45245864, 54.50263278, 56.55280692, 58.60298106, 60.41436183,
       62.22574259, 64.03712336, 65.84850413]), array([116.84413462, 118.34413462, 119.84413462, 121.34413462,
       122.84413462, 124.34413462, 125.84413462, 127.34413462,
       128.84413462, 130.34413462, 131.84413462, 133.34413462,
       134.84413462])]","[[11.017172813415527, 56.123661041259766, 30.0], [9.46027660369873, 41.003482818603516, 30.0], [8.749520301818848, 36.22761535644531, 30.0]]",[30],30.0,13,3,1,"[1, 10, 1]",post
"[156.16000000000003, 156.21000000000004, 156.26000000000002, 156.31, 156.36, 156.41000000000003, 156.46000000000004, 156.51000000000002, 156.56000000000003, 156.61, 156.66000000000003, 156.71000000000004, 156.76000000000002]","[array([79.47440706, 79.73129473, 79.98818241, 80.24507008, 80.50195775,
       80.86839097, 81.23482418, 81.6012574 , 81.96769061, 82.3164486 ,
       82.66520658, 83.01396456, 83.36272254]), array([79.81813133, 80.78632391, 81.75451649, 82.72270907, 83.69090164,
       84.76067951, 85.83045738, 86.90023525, 87.97001312, 89.30793665,
       90.64586018, 91.9837837 , 93.32170723]), array([117.92772062, 119.42772062, 120.92772062, 122.42772062,
       123.92772062, 125.42772062, 126.92772062, 128.42772062,
       129.92772062, 131.42772062, 132.92772062, 134.42772062,
       135.92772062])]","[[5.137753486633301, 19.36385154724121, 30.0], [7.328664302825928, 21.395557403564453, 30.0], [6.975159645080566, 26.75847053527832, 30.0]]",[30],30.0,14,3,1,"[1, 10, 1]",post
"[207.96000000000004, 208.01000000000005, 208.06000000000003, 208.11, 208.16000000000003, 208.21000000000004, 208.26000000000002, 208.31, 208.36, 208.41000000000003, 208.46000000000004, 208.51000000000002, 208.56000000000003, 208.61, 208.66000000000003, 208.71000000000004, 208.76000000000002]","[array([39.23328026, 40.11099117, 40.98870209, 41.866413  , 42.74412392,
       44.44050072, 46.13687752, 47.83325432, 49.52963112, 51.20426433,
       52.87889755, 54.55353077, 56.22816398, 57.83552788, 59.44289177,
       61.05025566, 62.65761955]), array([61.85441216, 62.38724492, 62.92007769, 63.45291045, 63.98574322,
       64.93131912, 65.87689503, 66.82247093, 67.76804684, 68.8717511 ,
       69.97545536, 71.07915962, 72.18286388, 73.17069595, 74.15852802,
       75.14636009, 76.13419216]), array([71.45752599, 72.95752599, 74.45752599, 75.95752599, 77.45752599,
       78.95752599, 80.45752599, 81.95752599, 83.45752599, 84.95752599,
       86.45752599, 87.95752599, 89.45752599, 90.95752599, 92.45752599,
       93.95752599, 95.45752599])]","[[17.554218292236328, 10.656655311584473, 30.0], [33.92753601074219, 18.911518096923828, 30.0], [33.4926643371582, 22.074085235595703, 30.0], [32.14727783203125, 19.756641387939453, 30.0]]",[30],30.0,15,3,1,"[1, 10, 1]",post
"[218.16000000000003, 218.21000000000004, 218.26000000000002, 218.31, 218.36, 218.41000000000003, 218.46000000000004, 218.51000000000002, 218.56000000000003, 218.61, 218.66000000000003, 218.71000000000004, 218.76000000000002, 218.81000000000003, 218.86, 218.91000000000003, 218.96000000000004, 219.01000000000005, 219.06000000000003, 219.11, 219.16000000000003]","[array([37.22625937, 38.33426165, 39.44226393, 40.55026621, 41.65826849,
       42.16490239, 42.67153629, 43.1781702 , 43.6848041 , 44.55411839,
       45.42343268, 46.29274697, 47.16206125, 48.26399721, 49.36593317,
       50.46786913, 51.56980509, 52.17733096, 52.78485684, 53.39238271,
       53.99990858]), array([48.34161054, 50.78301336, 53.22441618, 55.66581899, 58.10722181,
       59.00724346, 59.90726511, 60.80728676, 61.7073084 , 63.54488317,
       65.38245794, 67.22003271, 69.05760748, 71.2206339 , 73.38366033,
       75.54668676, 77.70971319, 78.97129375, 80.23287431, 81.49445488,
       82.75603544]), array([ 77.43817715,  78.93817715,  80.43817715,  81.93817715,
        83.43817715,  84.93817715,  86.43817715,  87.93817715,
        89.43817715,  90.93817715,  92.43817715,  93.93817715,
        95.43817715,  96.93817715,  98.43817715,  99.93817715,
       101.43817715, 102.93817715, 104.43817715, 105.93817715,
       107.43817715])]","[[22.160045623779297, 48.82805633544922, 30.0], [10.132678031921387, 18.00043296813965, 30.0], [17.38628578186035, 36.751495361328125, 30.0], [22.038719177246094, 43.260528564453125, 30.0], [12.150517463684082, 25.231611251831055, 30.0]]",[30],30.0,16,3,1,"[1, 10, 1]",post
"[222.96000000000004, 223.01000000000005, 223.06000000000003, 223.11, 223.16000000000003, 223.21000000000004, 223.26000000000002, 223.31, 223.36, 223.41000000000003, 223.46000000000004, 223.51000000000002, 223.56000000000003, 223.61, 223.66000000000003, 223.71000000000004, 223.76000000000002]","[array([34.90517347, 36.62098711, 38.33680074, 40.05261438, 41.76842802,
       43.59334924, 45.41827047, 47.2431917 , 49.06811292, 50.84649408,
       52.62487524, 54.40325639, 56.18163755, 57.94604394, 59.71045034,
       61.47485673, 63.23926313]), array([60.14629337, 61.50632478, 62.8663562 , 64.22638761, 65.58641902,
       66.84203578, 68.09765254, 69.3532693 , 70.60888606, 71.91308242,
       73.21727878, 74.52147514, 75.8256715 , 77.21803151, 78.61039153,
       80.00275155, 81.39511157]), array([ 79.15405025,  80.65405025,  82.15405025,  83.65405025,
        85.15405025,  86.65405025,  88.15405025,  89.65405025,
        91.15405025,  92.65405025,  94.15405025,  95.65405025,
        97.15405025,  98.65405025, 100.15405025, 101.65405025,
       103.15405025])]","[[34.3162727355957, 27.20062828063965, 30.0], [36.4984245300293, 25.112335205078125, 30.0], [35.567623138427734, 26.083927154541016, 30.0], [35.28812789916992, 27.847200393676758, 30.0]]",[30],30.0,17,3,1,"[1, 10, 1]",post
"[247.36, 247.41000000000003, 247.46000000000004, 247.51000000000002, 247.56000000000003, 247.61, 247.66000000000003, 247.71000000000004, 247.76000000000002, 247.81000000000003, 247.86, 247.91000000000003, 247.96000000000004, 248.01000000000005, 248.06000000000003, 248.11, 248.16000000000003, 248.21000000000004, 248.26000000000002, 248.31, 248.36, 248.41000000000003, 248.46000000000004, 248.51000000000002, 248.56000000000003]","[array([46.77954683, 48.42180376, 50.06406069, 51.70631761, 53.34857454,
       54.35086183, 55.35314913, 56.35543642, 57.35772371, 58.63350801,
       59.90929231, 61.18507662, 62.46086092, 63.92715053, 65.39344015,
       66.85972977, 68.32601938, 69.96848821, 71.61095705, 73.25342588,
       74.89589472, 76.47649097, 78.05708723, 79.63768349, 81.21827974]), array([68.97298781, 69.25366188, 69.53433596, 69.81501003, 70.09568411,
       70.36543752, 70.63519093, 70.90494434, 71.17469774, 71.4740172 ,
       71.77333666, 72.07265612, 72.37197558, 72.70115212, 73.03032867,
       73.35950521, 73.68868176, 74.13014218, 74.57160259, 75.01306301,
       75.45452343, 75.83539921, 76.21627499, 76.59715077, 76.97802654]), array([ 69.06499623,  70.56499623,  72.06499623,  73.56499623,
        75.06499623,  76.56499623,  78.06499623,  79.56499623,
        81.06499623,  82.56499623,  84.06499623,  85.56499623,
        87.06499623,  88.56499623,  90.06499623,  91.56499623,
        93.06499623,  94.56499623,  96.06499623,  97.56499623,
        99.06499623, 100.56499623, 102.06499623, 103.56499623,
       105.06499623])]","[[32.84513854980469, 5.613481521606445, 30.0], [20.045745849609375, 5.395068168640137, 30.0], [25.51568603515625, 5.98638916015625, 30.0], [29.32579231262207, 6.583530902862549, 30.0], [32.8493766784668, 8.829208374023438, 30.0], [31.61192512512207, 7.617515563964844, 30.0]]",[30],30.0,18,3,1,"[1, 10, 1]",post
"[269.56, 269.61, 269.66, 269.71000000000004, 269.76000000000005, 269.81000000000006, 269.86, 269.91, 269.96000000000004, 270.01000000000005, 270.06000000000006, 270.11, 270.16, 270.21000000000004, 270.26, 270.31, 270.36, 270.41, 270.46000000000004, 270.51, 270.56, 270.61, 270.66, 270.71000000000004, 270.76000000000005, 270.81000000000006, 270.86, 270.91, 270.96000000000004]","[array([17.07055855, 18.20951557, 19.34847259, 20.48742962, 21.62638664,
       22.84815998, 24.06993332, 25.29170666, 26.51348   , 27.7873291 ,
       29.06117821, 30.33502731, 31.60887642, 32.94892969, 34.28898296,
       35.62903624, 36.96908951, 38.29417047, 39.61925144, 40.94433241,
       42.26941338, 43.52366199, 44.77791061, 46.03215923, 47.28640785,
       48.56241455, 49.83842125, 51.11442795, 52.39043465]), array([31.37509173, 32.87825488, 34.38141803, 35.88458117, 37.38774432,
       38.84649991, 40.3052555 , 41.76401109, 43.22276667, 44.80301837,
       46.38327006, 47.96352175, 49.54377345, 51.10601395, 52.66825446,
       54.23049496, 55.79273547, 57.45069236, 59.10864924, 60.76660613,
       62.42456301, 64.05618838, 65.68781375, 67.31943911, 68.95106448,
       70.47598695, 72.00090941, 73.52583188, 75.05075434]), array([52.12979653, 53.62979653, 55.12979653, 56.62979653, 58.12979653,
       59.62979653, 61.12979653, 62.62979653, 64.12979653, 65.62979653,
       67.12979653, 68.62979653, 70.12979653, 71.62979653, 73.12979653,
       74.62979653, 76.12979653, 77.62979653, 79.12979653, 80.62979653,
       82.12979653, 83.62979653, 85.12979653, 86.62979653, 88.12979653,
       89.62979653, 91.12979653, 92.62979653, 94.12979653])]","[[22.77914047241211, 30.063262939453125, 30.0], [24.435466766357422, 29.175111770629883, 30.0], [25.47698211669922, 31.60503387451172, 30.0], [26.80106544494629, 31.244810104370117, 30.0], [26.501619338989258, 33.15913772583008, 30.0], [25.084972381591797, 32.63250732421875, 30.0], [25.52013397216797, 30.498449325561523, 30.0]]",[30],30.0,19,3,1,"[1, 10, 1]",post
"[316.15999999999997, 316.21, 316.26, 316.30999999999995, 316.35999999999996, 316.40999999999997, 316.46, 316.51, 316.56]","[array([70.15141236, 71.77932908, 73.4072458 , 75.03516251, 76.66307923,
       77.95276505, 79.24245088, 80.5321367 , 81.82182252]), array([91.42211125, 92.14439022, 92.8666692 , 93.58894818, 94.31122715,
       95.06934783, 95.82746851, 96.58558919, 97.34370987]), array([ 97.63716085,  99.13716085, 100.63716085, 102.13716085,
       103.63716085, 105.13716085, 106.63716085, 108.13716085,
       109.63716085])]","[[32.55833435058594, 14.445579528808594, 30.0], [25.793716430664062, 15.162413597106934, 30.0]]",[30],30.0,20,3,1,"[1, 10, 1]",post
"[317.76, 317.81, 317.86, 317.90999999999997, 317.96, 318.01, 318.05999999999995, 318.10999999999996, 318.15999999999997, 318.21, 318.26, 318.30999999999995, 318.35999999999996, 318.40999999999997, 318.46, 318.51, 318.56]","[array([ 82.05441698,  82.73075809,  83.40709919,  84.0834403 ,
        84.7597814 ,  86.45533194,  88.15088247,  89.84643301,
        91.54198355,  93.63033651,  95.71868948,  97.80704245,
        99.89539541, 100.0285818 , 100.16176819, 100.29495458,
       100.42814097]), array([86.11497953, 86.65725472, 87.19952991, 87.7418051 , 88.28408029,
       89.10113904, 89.9181978 , 90.73525655, 91.55231531, 92.32564886,
       93.0989824 , 93.87231595, 94.6456495 , 94.810869  , 94.9760885 ,
       95.141308  , 95.30652749]), array([ 88.42163857,  89.92163857,  91.42163857,  92.92163857,
        94.42163857,  95.92163857,  97.42163857,  98.92163857,
       100.42163857, 101.92163857, 103.42163857, 104.92163857,
       106.42163857, 107.92163857, 109.42163857, 110.92163857,
       112.42163857])]","[[13.526822090148926, 10.845503807067871, 30.0], [33.9110107421875, 16.341175079345703, 30.0], [41.767059326171875, 15.466670989990234, 30.0], [2.6637277603149414, 3.3043899536132812, 30.0]]",[30],30.0,21,3,1,"[1, 10, 1]",post
"[325.76, 325.81, 325.86, 325.90999999999997, 325.96, 326.01, 326.05999999999995, 326.10999999999996, 326.15999999999997, 326.21, 326.26, 326.30999999999995, 326.35999999999996, 326.40999999999997, 326.46, 326.51, 326.56, 326.61, 326.65999999999997, 326.71, 326.76, 326.81, 326.86, 326.90999999999997, 326.96]","[array([32.61251921, 33.909028  , 35.20553679, 36.50204557, 37.79855436,
       39.07728876, 40.35602316, 41.63475756, 42.91349196, 44.24840158,
       45.58331121, 46.91822084, 48.25313047, 49.57946228, 50.90579409,
       52.23212589, 53.5584577 , 54.92074913, 56.28304056, 57.64533199,
       59.00762342, 60.38028435, 61.75294527, 63.12560619, 64.49826712]), array([ 47.44557779,  49.98811986,  52.53066194,  55.07320402,
        57.61574609,  59.96705396,  62.31836183,  64.6696697 ,
        67.02097757,  69.31925123,  71.61752489,  73.91579854,
        76.2140722 ,  78.48307931,  80.75208642,  83.02109353,
        85.29010065,  87.48174989,  89.67339914,  91.86504838,
        94.05669763,  96.1787935 ,  98.30088937, 100.42298524,
       102.54508111]), array([ 78.50398385,  80.00398385,  81.50398385,  83.00398385,
        84.50398385,  86.00398385,  87.50398385,  89.00398385,
        90.50398385,  92.00398385,  93.50398385,  95.00398385,
        96.50398385,  98.00398385,  99.50398385, 101.00398385,
       102.50398385, 104.00398385, 105.50398385, 107.00398385,
       108.50398385, 110.00398385, 111.50398385, 113.00398385,
       114.50398385])]","[[25.93017578125, 50.8508415222168, 30.0], [25.574687957763672, 47.02615737915039, 30.0], [26.698192596435547, 45.96547317504883, 30.0], [26.526636123657227, 45.38014221191406, 30.0], [27.24582862854004, 43.832984924316406, 30.0], [27.453218460083008, 42.441917419433594, 30.0]]",[30],30.0,22,3,1,"[1, 10, 1]",post
"[335.76, 335.81, 335.86, 335.90999999999997, 335.96, 336.01, 336.05999999999995, 336.10999999999996, 336.15999999999997]","[array([56.67433805, 58.87432317, 61.0743083 , 63.27429342, 65.47427854,
       67.31771974, 69.16116094, 71.00460214, 72.84804334]), array([93.2827732 , 94.31523971, 95.34770621, 96.38017272, 97.41263923,
       98.02573508, 98.63883094, 99.2519268 , 99.86502265]), array([109.14277665, 110.64277665, 112.14277665, 113.64277665,
       115.14277665, 116.64277665, 118.14277665, 119.64277665,
       121.14277665])]","[[43.99970245361328, 20.649330139160156, 30.0], [36.86882400512695, 12.261917114257812, 30.0]]",[30],30.0,23,3,1,"[1, 10, 1]",post
"[371.15999999999997, 371.21, 371.26, 371.31, 371.36, 371.40999999999997, 371.46, 371.51, 371.55999999999995, 371.60999999999996, 371.65999999999997, 371.71, 371.76]","[array([26.24349805, 27.42455446, 28.60561086, 29.78666727, 30.96772367,
       31.01443135, 31.06113903, 31.10784671, 31.15455439, 31.36824599,
       31.58193758, 31.79562917, 32.00932076]), array([44.08143679, 46.95063292, 49.81982905, 52.68902518, 55.55822131,
       55.57882527, 55.59942923, 55.6200332 , 55.64063716, 56.06620898,
       56.4917808 , 56.91735263, 57.34292445]), array([ 90.92969142,  92.42969142,  93.92969142,  95.42969142,
        96.92969142,  98.42969142,  99.92969142, 101.42969142,
       102.92969142, 104.42969142, 105.92969142, 107.42969142,
       108.92969142])]","[[23.62112808227539, 57.3839225769043, 30.0], [0.9341536164283752, 0.41207924485206604, 30.0], [4.273831844329834, 8.511436462402344, 30.0]]",[30],30.0,24,3,1,"[1, 10, 1]",post
"[387.36, 387.40999999999997, 387.46, 387.51, 387.55999999999995, 387.60999999999996, 387.65999999999997, 387.71, 387.76, 387.81, 387.86, 387.90999999999997, 387.96, 388.01, 388.05999999999995, 388.10999999999996, 388.15999999999997]","[array([52.68286928, 53.07370872, 53.46454815, 53.85538758, 54.24622702,
       55.15072569, 56.05522436, 56.95972303, 57.86422171, 58.81160978,
       59.75899786, 60.70638594, 61.65377401, 62.43720182, 63.22062963,
       64.00405745, 64.78748526]), array([65.57470162, 66.31667888, 67.05865615, 67.80063341, 68.54261067,
       70.04294188, 71.54327309, 73.0436043 , 74.54393551, 76.34942486,
       78.15491421, 79.96040356, 81.76589291, 83.4145303 , 85.06316769,
       86.71180508, 88.36044247]), array([ 93.76823938,  95.26823938,  96.76823938,  98.26823938,
        99.76823938, 101.26823938, 102.76823938, 104.26823938,
       105.76823938, 107.26823938, 108.76823938, 110.26823938,
       111.76823938, 113.26823938, 114.76823938, 116.26823938,
       117.76823938])]","[[7.816788673400879, 14.839545249938965, 30.0], [18.08997344970703, 30.006624221801758, 30.0], [18.94776153564453, 36.10978698730469, 30.0], [15.668556213378906, 32.972747802734375, 30.0]]",[30],30.0,25,3,1,"[1, 10, 1]",post
"[390.36, 390.40999999999997, 390.46, 390.51, 390.55999999999995, 390.60999999999996, 390.65999999999997, 390.71, 390.76]","[array([64.63261955, 65.73357446, 66.83452937, 67.93548429, 69.0364392 ,
       70.17344548, 71.31045177, 72.44745805, 73.58446433]), array([82.78651956, 83.77638325, 84.76624693, 85.75611061, 86.74597429,
       87.89727739, 89.04858049, 90.19988359, 91.35118669]), array([ 98.85707031, 100.35707031, 101.85707031, 103.35707031,
       104.85707031, 106.35707031, 107.85707031, 109.35707031,
       110.85707031])]","[[22.01909828186035, 19.797273635864258, 30.0], [22.74012565612793, 23.02606201171875, 30.0]]",[30],30.0,26,3,1,"[1, 10, 1]",post
"[427.96, 428.01, 428.05999999999995, 428.10999999999996, 428.15999999999997, 428.21, 428.26, 428.31, 428.36, 428.40999999999997, 428.46, 428.51, 428.55999999999995, 428.60999999999996, 428.65999999999997, 428.71, 428.76]","[array([37.61123615, 38.02735716, 38.44347816, 38.85959917, 39.27572017,
       39.49077869, 39.70583721, 39.92089573, 40.13595424, 40.36761938,
       40.59928451, 40.83094965, 41.06261478, 41.28646818, 41.51032158,
       41.73417497, 41.95802837]), array([40.49608054, 43.66490874, 46.83373695, 50.00256515, 53.17139335,
       53.18757641, 53.20375948, 53.21994254, 53.23612561, 53.40842925,
       53.58073289, 53.75303653, 53.92534017, 54.45770788, 54.99007558,
       55.52244329, 56.054811  ]), array([ 92.85634631,  94.35634631,  95.85634631,  97.35634631,
        98.85634631, 100.35634631, 101.85634631, 103.35634631,
       104.85634631, 106.35634631, 107.85634631, 109.35634631,
       110.85634631, 112.35634631, 113.85634631, 115.35634631,
       116.85634631])]","[[8.322420120239258, 63.376564025878906, 30.0], [4.301170349121094, 0.32366129755973816, 30.0], [4.633302688598633, 3.446072816848755, 30.0], [4.477067947387695, 10.647354125976562, 30.0]]",[30],30.0,27,3,1,"[1, 10, 1]",post
"[439.36, 439.40999999999997, 439.46, 439.51, 439.55999999999995, 439.60999999999996, 439.65999999999997, 439.71, 439.76, 439.81, 439.86, 439.90999999999997, 439.96]","[array([80.68457086, 80.95617311, 81.22777536, 81.49937761, 81.77097985,
       82.05563013, 82.34028041, 82.62493069, 82.90958097, 83.21696586,
       83.52435076, 83.83173566, 84.13912055]), array([86.60032706, 86.87177723, 87.14322739, 87.41467755, 87.68612771,
       87.99191497, 88.29770222, 88.60348947, 88.90927673, 89.25900672,
       89.60873671, 89.9584667 , 90.30819669]), array([ 92.40595544,  93.90595544,  95.40595544,  96.90595544,
        98.40595544,  99.90595544, 101.40595544, 102.90595544,
       104.40595544, 105.90595544, 107.40595544, 108.90595544,
       110.40595544])]","[[5.432044982910156, 5.4290032386779785, 30.0], [5.693005561828613, 6.1157450675964355, 30.0], [6.147697925567627, 6.99459981918335, 30.0]]",[30],30.0,28,3,1,"[1, 10, 1]",post
"[448.36, 448.40999999999997, 448.46, 448.51, 448.55999999999995, 448.60999999999996, 448.65999999999997, 448.71, 448.76]","[array([70.9582235 , 71.64326035, 72.3282972 , 73.01333405, 73.6983709 ,
       74.46883346, 75.23929602, 76.00975858, 76.78022114]), array([ 96.98910386,  97.45470454,  97.92030522,  98.3859059 ,
        98.85150658,  99.42980577, 100.00810496, 100.58640415,
       101.16470334]), array([113.11253294, 114.61253294, 116.11253294, 117.61253294,
       119.11253294, 120.61253294, 122.11253294, 123.61253294,
       125.11253294])]","[[13.700736999511719, 9.312013626098633, 30.0], [15.40925121307373, 11.565983772277832, 30.0]]",[30],30.0,29,3,1,"[1, 10, 1]",post
