t_list,x_list,v_list,v0_scn,v0_scn_mean,n_scn,N. file,iter,DOE,processed
"[316.15999999999997, 316.21, 316.26, 316.30999999999995, 316.35999999999996, 316.40999999999997, 316.46, 316.51, 316.56]","[array([70.15141236, 71.7243014 , 73.29719045, 74.87007949, 76.44296853,
       77.81927888, 79.19558923, 80.57189958, 81.94820992]), array([91.42211125, 91.94724729, 92.47238333, 92.99751937, 93.52265542,
       94.1779022 , 94.83314898, 95.48839576, 96.14364254]), array([ 97.63716085,  99.13716085, 100.63716085, 102.13716085,
       103.63716085, 105.13716085, 106.63716085, 108.13716085,
       109.63716085])]","[[31.457780838012695, 10.502720832824707, 30.0], [27.526206970214844, 13.104935646057129, 30.0]]",[30],30.0,20,3,1,"[1, 2, 1]",post
"[317.76, 317.81, 317.86, 317.90999999999997, 317.96, 318.01, 318.05999999999995, 318.10999999999996, 318.15999999999997, 318.21, 318.26, 318.30999999999995, 318.35999999999996, 318.40999999999997, 318.46, 318.51, 318.56]","[array([82.05441698, 82.46717714, 82.87993731, 83.29269747, 83.70545763,
       84.34238724, 84.97931685, 85.61624645, 86.25317606, 87.18946118,
       88.12574629, 89.0620314 , 89.99831652, 91.10665135, 92.21498617,
       93.323321  , 94.43165583]), array([86.11497953, 86.39167931, 86.66837909, 86.94507887, 87.22177865,
       87.47829816, 87.73481767, 87.99133718, 88.24785669, 88.50279837,
       88.75774004, 89.01268172, 89.2676234 , 89.88515389, 90.50268438,
       91.12021487, 91.73774536]), array([ 88.42163857,  89.92163857,  91.42163857,  92.92163857,
        94.42163857,  95.92163857,  97.42163857,  98.92163857,
       100.42163857, 101.92163857, 103.42163857, 104.92163857,
       106.42163857, 107.92163857, 109.42163857, 110.92163857,
       112.42163857])]","[[8.255203247070312, 5.533995628356934, 30.0], [12.738592147827148, 5.130390167236328, 30.0], [18.7257022857666, 5.0988335609436035, 30.0], [22.166696548461914, 12.35060977935791, 30.0]]",[30],30.0,21,3,1,"[1, 2, 1]",post
"[325.76, 325.81, 325.86, 325.90999999999997, 325.96, 326.01, 326.05999999999995, 326.10999999999996, 326.15999999999997, 326.21, 326.26, 326.30999999999995, 326.35999999999996, 326.40999999999997, 326.46, 326.51, 326.56, 326.61, 326.65999999999997, 326.71, 326.76, 326.81, 326.86, 326.90999999999997, 326.96]","[array([32.61251921, 35.07028765, 37.52805609, 39.98582453, 42.44359297,
       44.42918142, 46.41476988, 48.40035833, 50.38594679, 52.26306452,
       54.14018225, 56.01729998, 57.89441771, 59.63434996, 61.37428221,
       63.11421446, 64.85414671, 66.55670256, 68.2592584 , 69.96181425,
       71.6643701 , 73.31772741, 74.97108473, 76.62444204, 78.27779936]), array([ 47.44557779,  52.42689798,  57.40821817,  62.38953836,
        67.37085855,  71.12003381,  74.86920907,  78.61838434,
        82.3675596 ,  85.66706941,  88.96657922,  92.26608903,
        95.56559884,  98.59874341, 101.63188798, 104.66503255,
       107.69817712, 110.47912881, 113.2600805 , 116.04103219,
       118.82198388, 121.41187055, 124.00175722, 126.59164388,
       129.18153055]), array([ 78.50398385,  80.00398385,  81.50398385,  83.00398385,
        84.50398385,  86.00398385,  87.50398385,  89.00398385,
        90.50398385,  92.00398385,  93.50398385,  95.00398385,
        96.50398385,  98.00398385,  99.50398385, 101.00398385,
       102.50398385, 104.00398385, 105.50398385, 107.00398385,
       108.50398385, 110.00398385, 111.50398385, 113.00398385,
       114.50398385])]","[[49.15536880493164, 99.62640380859375, 30.0], [39.711769104003906, 74.98350524902344, 30.0], [37.542354583740234, 65.99019622802734, 30.0], [34.79864501953125, 60.66289138793945, 30.0], [34.051116943359375, 55.61903381347656, 30.0], [33.06714630126953, 51.797733306884766, 30.0]]",[30],30.0,22,3,1,"[1, 2, 1]",post
"[335.76, 335.81, 335.86, 335.90999999999997, 335.96, 336.01, 336.05999999999995, 336.10999999999996, 336.15999999999997]","[array([56.67433805, 59.2866641 , 61.89899015, 64.5113162 , 67.12364225,
       68.47094249, 69.81824274, 71.16554298, 72.51284322]), array([93.2827732 , 94.47667884, 95.67058448, 96.86449012, 98.05839576,
       98.49355435, 98.92871293, 99.36387152, 99.7990301 ]), array([109.14277665, 110.64277665, 112.14277665, 113.64277665,
       115.14277665, 116.64277665, 118.14277665, 119.64277665,
       121.14277665])]","[[52.24652099609375, 23.87811279296875, 30.0], [26.94600486755371, 8.703171730041504, 30.0]]",[30],30.0,23,3,1,"[1, 2, 1]",post
"[371.15999999999997, 371.21, 371.26, 371.31, 371.36, 371.40999999999997, 371.46, 371.51, 371.55999999999995, 371.60999999999996, 371.65999999999997, 371.71, 371.76]","[array([26.24349805, 27.45402986, 28.66456167, 29.87509348, 31.08562528,
       31.94498474, 32.80434419, 33.66370365, 34.5230631 , 35.36479093,
       36.20651876, 37.04824659, 37.88997442]), array([44.08143679, 47.08895766, 50.09647853, 53.10399939, 56.11152026,
       58.15838515, 60.20525004, 62.25211493, 64.29897982, 66.21971461,
       68.1404494 , 70.06118418, 71.98191897]), array([ 90.92969142,  92.42969142,  93.92969142,  95.42969142,
        96.92969142,  98.42969142,  99.92969142, 101.42969142,
       102.92969142, 104.42969142, 105.92969142, 107.42969142,
       108.92969142])]","[[24.210636138916016, 60.15041732788086, 30.0], [17.18718910217285, 40.93729782104492, 30.0], [16.834556579589844, 38.414695739746094, 30.0]]",[30],30.0,24,3,1,"[1, 2, 1]",post
"[387.36, 387.40999999999997, 387.46, 387.51, 387.55999999999995, 387.60999999999996, 387.65999999999997, 387.71, 387.76, 387.81, 387.86, 387.90999999999997, 387.96, 388.01, 388.05999999999995, 388.10999999999996, 388.15999999999997]","[array([52.68286928, 53.23694796, 53.79102663, 54.3451053 , 54.89918398,
       55.60346207, 56.30774015, 57.01201824, 57.71629633, 58.44357752,
       59.17085871, 59.8981399 , 60.62542109, 61.33036489, 62.03530869,
       62.74025248, 63.44519628]), array([65.57470162, 66.67868731, 67.782673  , 68.88665869, 69.99064438,
       71.1628566 , 72.33506882, 73.50728104, 74.67949326, 76.07126563,
       77.46303799, 78.85481036, 80.24658272, 81.75258925, 83.25859578,
       84.7646023 , 86.27060883]), array([ 93.76823938,  95.26823938,  96.76823938,  98.26823938,
        99.76823938, 101.26823938, 102.76823938, 104.26823938,
       105.76823938, 107.26823938, 108.76823938, 110.26823938,
       111.76823938, 113.26823938, 114.76823938, 116.26823938,
       117.76823938])]","[[11.081573486328125, 22.079713821411133, 30.0], [14.085561752319336, 23.444244384765625, 30.0], [14.545623779296875, 27.835447311401367, 30.0], [14.098875999450684, 30.12013053894043, 30.0]]",[30],30.0,25,3,1,"[1, 2, 1]",post
"[390.36, 390.40999999999997, 390.46, 390.51, 390.55999999999995, 390.60999999999996, 390.65999999999997, 390.71, 390.76]","[array([64.63261955, 65.60361192, 66.57460429, 67.54559667, 68.51658904,
       69.58918054, 70.66177203, 71.73436353, 72.80695503]), array([82.78651956, 83.65735372, 84.52818788, 85.39902204, 86.2698562 ,
       87.35626768, 88.44267916, 89.52909063, 90.61550211]), array([ 98.85707031, 100.35707031, 101.85707031, 103.35707031,
       104.85707031, 106.35707031, 107.85707031, 109.35707031,
       110.85707031])]","[[19.41984748840332, 17.416683197021484, 30.0], [21.45182991027832, 21.728229522705078, 30.0]]",[30],30.0,26,3,1,"[1, 2, 1]",post
"[427.96, 428.01, 428.05999999999995, 428.10999999999996, 428.15999999999997, 428.21, 428.26, 428.31, 428.36, 428.40999999999997, 428.46, 428.51, 428.55999999999995, 428.60999999999996, 428.65999999999997, 428.71, 428.76]","[array([37.61123615, 37.88268557, 38.154135  , 38.42558442, 38.69703384,
       38.85291404, 39.00879424, 39.16467444, 39.32055465, 39.46524312,
       39.6099316 , 39.75462007, 39.89930855, 40.10686258, 40.31441661,
       40.52197064, 40.72952467]), array([40.49608054, 43.63304362, 46.77000671, 49.90696979, 53.04393287,
       55.75902228, 58.4741117 , 61.18920112, 63.90429053, 66.34824939,
       68.79220824, 71.2361671 , 73.68012595, 75.93546786, 78.19080978,
       80.44615169, 82.7014936 ]), array([ 92.85634631,  94.35634631,  95.85634631,  97.35634631,
        98.85634631, 100.35634631, 101.85634631, 103.35634631,
       104.85634631, 106.35634631, 107.85634631, 109.35634631,
       110.85634631, 112.35634631, 113.85634631, 115.35634631,
       116.85634631])]","[[5.428988456726074, 62.739261627197266, 30.0], [3.1176040172576904, 54.301788330078125, 30.0], [2.8937695026397705, 48.87917709350586, 30.0], [4.15108060836792, 45.10683822631836, 30.0]]",[30],30.0,27,3,1,"[1, 2, 1]",post
"[439.36, 439.40999999999997, 439.46, 439.51, 439.55999999999995, 439.60999999999996, 439.65999999999997, 439.71, 439.76, 439.81, 439.86, 439.90999999999997, 439.96]","[array([80.68457086, 80.99626503, 81.3079592 , 81.61965336, 81.93134753,
       82.20322427, 82.47510101, 82.74697776, 83.0188545 , 83.17968647,
       83.34051845, 83.50135042, 83.6621824 ]), array([86.60032706, 86.90797339, 87.21561971, 87.52326603, 87.83091235,
       88.27251983, 88.7141273 , 89.15573478, 89.59734225, 90.13825422,
       90.67916618, 91.22007814, 91.7609901 ]), array([ 92.40595544,  93.90595544,  95.40595544,  96.90595544,
        98.40595544,  99.90595544, 101.40595544, 102.90595544,
       104.40595544, 105.90595544, 107.40595544, 108.90595544,
       110.40595544])]","[[6.233883380889893, 6.152926445007324, 30.0], [5.437534809112549, 8.832149505615234, 30.0], [3.216639518737793, 10.818239212036133, 30.0]]",[30],30.0,28,3,1,"[1, 2, 1]",post
"[448.36, 448.40999999999997, 448.46, 448.51, 448.55999999999995, 448.60999999999996, 448.65999999999997, 448.71, 448.76]","[array([70.9582235 , 72.18332602, 73.40842854, 74.63353106, 75.85863358,
       77.09402892, 78.32942425, 79.56481959, 80.80021492]), array([ 96.98910386,  97.78526394,  98.58142402,  99.37758409,
       100.17374417, 101.07744624, 101.98114831, 102.88485038,
       103.78855244]), array([113.11253294, 114.61253294, 116.11253294, 117.61253294,
       119.11253294, 120.61253294, 122.11253294, 123.61253294,
       125.11253294])]","[[24.502050399780273, 15.923201560974121, 30.0], [24.70790672302246, 18.07404136657715, 30.0]]",[30],30.0,29,3,1,"[1, 2, 1]",post
"[465.15999999999997, 465.21, 465.26, 465.31, 465.36, 465.40999999999997, 465.46, 465.51, 465.55999999999995, 465.60999999999996, 465.65999999999997, 465.71, 465.76, 465.81, 465.86, 465.90999999999997, 465.96, 466.01, 466.05999999999995, 466.10999999999996, 466.15999999999997, 466.21, 466.26, 466.31, 466.36, 466.40999999999997, 466.46, 466.51, 466.55999999999995]","[array([17.86092615, 19.78434229, 21.70775842, 23.63117456, 25.5545907 ,
       27.01061535, 28.46663999, 29.92266464, 31.37868929, 32.94601888,
       34.51334848, 36.08067808, 37.64800768, 39.17180843, 40.69560918,
       42.21940994, 43.74321069, 45.2287734 , 46.71433611, 48.19989881,
       49.68546152, 51.07299823, 52.46053495, 53.84807167, 55.23560838,
       57.04366846, 58.85172853, 60.65978861, 62.46784868]), array([55.87201294, 56.84744724, 57.82288155, 58.79831585, 59.77375015,
       60.48774714, 61.20174412, 61.9157411 , 62.62973808, 63.40118984,
       64.1726416 , 64.94409336, 65.71554512, 66.39450306, 67.073461  ,
       67.75241894, 68.43137688, 69.03881201, 69.64624714, 70.25368227,
       70.8611174 , 71.38907336, 71.91702932, 72.44498529, 72.97294125,
       73.64789776, 74.32285427, 74.99781078, 75.6727673 ]), array([ 74.11192398,  75.61192398,  77.11192398,  78.61192398,
        80.11192398,  81.61192398,  83.11192398,  84.61192398,
        86.11192398,  87.61192398,  89.11192398,  90.61192398,
        92.11192398,  93.61192398,  95.11192398,  96.61192398,
        98.11192398,  99.61192398, 101.11192398, 102.61192398,
       104.11192398, 105.61192398, 107.11192398, 108.61192398,
       110.11192398, 111.61192398, 113.11192398, 114.61192398,
       116.11192398])]","[[38.46832275390625, 19.508686065673828, 30.0], [29.120492935180664, 14.279939651489258, 30.0], [31.34659194946289, 15.429035186767578, 30.0], [30.476015090942383, 13.579158782958984, 30.0], [29.711254119873047, 12.148702621459961, 30.0], [27.750734329223633, 10.55911922454834, 30.0], [36.16120147705078, 13.499130249023438, 30.0]]",[30],30.0,30,3,1,"[1, 2, 1]",post
"[467.15999999999997, 467.21, 467.26, 467.31, 467.36, 467.40999999999997, 467.46, 467.51, 467.55999999999995, 467.60999999999996, 467.65999999999997, 467.71, 467.76, 467.81, 467.86, 467.90999999999997, 467.96, 468.01, 468.05999999999995, 468.10999999999996, 468.15999999999997, 468.21, 468.26, 468.31, 468.36]","[array([36.7179542 , 37.20320796, 37.68846173, 38.17371549, 38.65896925,
       39.56777758, 40.47658591, 41.38539423, 42.29420256, 42.96345038,
       43.6326982 , 44.30194601, 44.97119383, 45.89329914, 46.81540446,
       47.73750977, 48.65961508, 49.89640765, 51.13320021, 52.36999277,
       53.60678534, 54.53969778, 55.47261023, 56.40552267, 57.33843512]), array([47.24957103, 48.14890451, 49.04823799, 49.94757147, 50.84690494,
       52.04527645, 53.24364795, 54.44201946, 55.64039097, 56.43909149,
       57.23779201, 58.03649254, 58.83519306, 59.9335329 , 61.03187275,
       62.13021259, 63.22855243, 64.4885108 , 65.74846916, 67.00842752,
       68.26838588, 69.12170162, 69.97501735, 70.82833309, 71.68164882]), array([ 69.01298644,  70.51298644,  72.01298644,  73.51298644,
        75.01298644,  76.51298644,  78.01298644,  79.51298644,
        81.01298644,  82.51298644,  84.01298644,  85.51298644,
        87.01298644,  88.51298644,  90.01298644,  91.51298644,
        93.01298644,  94.51298644,  96.01298644,  97.51298644,
        99.01298644, 100.51298644, 102.01298644, 103.51298644,
       105.01298644])]","[[9.70507526397705, 17.986669540405273, 30.0], [18.176166534423828, 23.967430114746094, 30.0], [13.384956359863281, 15.974010467529297, 30.0], [18.442106246948242, 21.966796875, 30.0], [24.735851287841797, 25.199167251586914, 30.0], [18.658248901367188, 17.066314697265625, 30.0]]",[30],30.0,31,3,1,"[1, 2, 1]",post
"[480.76, 480.81, 480.86, 480.90999999999997, 480.96, 481.01, 481.05999999999995, 481.10999999999996, 481.15999999999997, 481.21, 481.26, 481.31, 481.36]","[array([50.12397986, 51.04893847, 51.97389708, 52.89885569, 53.8238143 ,
       54.60257154, 55.38132878, 56.16008602, 56.93884326, 57.56831952,
       58.19779578, 58.82727204, 59.4567483 ]), array([67.17817033, 68.40424779, 69.63032525, 70.85640271, 72.08248017,
       73.32028058, 74.55808099, 75.79588139, 77.0336818 , 78.26856015,
       79.5034385 , 80.73831685, 81.9731952 ]), array([ 90.47105336,  91.97105336,  93.47105336,  94.97105336,
        96.47105336,  97.97105336,  99.47105336, 100.97105336,
       102.47105336, 103.97105336, 105.47105336, 106.97105336,
       108.47105336])]","[[18.49917221069336, 24.521549224853516, 30.0], [15.57514476776123, 24.75600814819336, 30.0], [12.58952522277832, 24.697566986083984, 30.0]]",[30],30.0,32,3,1,"[1, 2, 1]",post
"[487.15999999999997, 487.21, 487.26, 487.31, 487.36, 487.41, 487.46000000000004, 487.51, 487.56]","[array([43.94418064, 45.36730962, 46.79043861, 48.21356759, 49.63669658,
       50.20033126, 50.76396594, 51.32760063, 51.89123531]), array([73.48630221, 74.94625247, 76.40620272, 77.86615298, 79.32610324,
       79.82098911, 80.31587498, 80.81076086, 81.30564673]), array([103.85038062, 105.35038062, 106.85038062, 108.35038062,
       109.85038062, 111.35038062, 112.85038062, 114.35038062,
       115.85038062])]","[[28.46257972717285, 29.199005126953125, 30.0], [11.272693634033203, 9.897717475891113, 30.0]]",[30],30.0,33,3,1,"[1, 2, 1]",post
"[498.56, 498.61, 498.65999999999997, 498.71, 498.76, 498.81, 498.86, 498.90999999999997, 498.96]","[array([45.96951203, 46.37514991, 46.7807878 , 47.18642568, 47.59206357,
       48.20571622, 48.81936888, 49.43302154, 50.0466742 ]), array([65.64898862, 66.09285673, 66.53672484, 66.98059296, 67.42446107,
       68.20962552, 68.99478997, 69.77995442, 70.56511887]), array([87.63518225, 89.13518225, 90.63518225, 92.13518225, 93.63518225,
       95.13518225, 96.63518225, 98.13518225, 99.63518225])]","[[8.112757682800293, 8.877362251281738, 30.0], [12.273053169250488, 15.703289031982422, 30.0]]",[30],30.0,34,3,1,"[1, 2, 1]",post
"[517.96, 518.01, 518.06, 518.11, 518.16, 518.21, 518.26, 518.31, 518.36]","[array([53.1638495 , 53.4970973 , 53.83034511, 54.16359291, 54.49684072,
       54.78915663, 55.08147254, 55.37378845, 55.66610436]), array([60.85062184, 62.01418108, 63.17774033, 64.34129958, 65.50485882,
       66.35350174, 67.20214466, 68.05078759, 68.89943051]), array([ 94.62430203,  96.12430203,  97.62430203,  99.12430203,
       100.62430203, 102.12430203, 103.62430203, 105.12430203,
       106.62430203])]","[[6.664956092834473, 23.27118492126465, 30.0], [5.846318244934082, 16.972858428955078, 30.0]]",[30],30.0,35,3,1,"[1, 2, 1]",post
"[527.36, 527.41, 527.46, 527.51, 527.56, 527.6099999999999, 527.66, 527.71, 527.76, 527.81, 527.86, 527.9100000000001, 527.96, 528.01, 528.06, 528.11, 528.16]","[array([46.5495344 , 46.88473902, 47.21994365, 47.55514827, 47.8903529 ,
       48.40558127, 48.92080963, 49.436038  , 49.95126637, 50.46947368,
       50.98768099, 51.5058883 , 52.02409561, 52.66237944, 53.30066326,
       53.93894709, 54.57723091]), array([58.49045876, 58.84548398, 59.2005092 , 59.55553442, 59.91055964,
       60.37307052, 60.83558139, 61.29809226, 61.76060313, 62.26860851,
       62.77661389, 63.28461927, 63.79262465, 64.37192868, 64.95123271,
       65.53053674, 66.10984076]), array([71.36825547, 72.86825547, 74.36825547, 75.86825547, 77.36825547,
       78.86825547, 80.36825547, 81.86825547, 83.36825547, 84.86825547,
       86.36825547, 87.86825547, 89.36825547, 90.86825547, 92.36825547,
       93.86825547, 95.36825547])]","[[6.704092502593994, 7.100504398345947, 30.0], [10.304567337036133, 9.25021743774414, 30.0], [10.36414623260498, 10.160107612609863, 30.0], [12.765676498413086, 11.586080551147461, 30.0]]",[30],30.0,36,3,1,"[1, 2, 1]",post
"[530.36, 530.41, 530.46, 530.51, 530.56, 530.6099999999999, 530.66, 530.71, 530.76, 530.81, 530.86, 530.9100000000001, 530.96]","[array([42.45337868, 43.79548226, 45.13758583, 46.47968941, 47.82179299,
       49.19506522, 50.56833744, 51.94160967, 53.3148819 , 54.61103764,
       55.90719338, 57.20334912, 58.49950486]), array([69.47533628, 70.62169286, 71.76804945, 72.91440603, 74.06076261,
       75.12562238, 76.19048215, 77.25534193, 78.3202017 , 79.26046335,
       80.200725  , 81.14098665, 82.0812483 ]), array([ 92.2399021,  93.7399021,  95.2399021,  96.7399021,  98.2399021,
        99.7399021, 101.2399021, 102.7399021, 104.2399021, 105.7399021,
       107.2399021, 108.7399021, 110.2399021])]","[[26.842071533203125, 22.92713165283203, 30.0], [27.465444564819336, 21.297195434570312, 30.0], [25.923114776611328, 18.805233001708984, 30.0]]",[30],30.0,37,3,1,"[1, 2, 1]",post
"[576.56, 576.6099999999999, 576.66, 576.71, 576.76, 576.81, 576.86, 576.9100000000001, 576.96, 577.01, 577.06, 577.11, 577.16, 577.21, 577.26, 577.31, 577.36, 577.41, 577.46, 577.51, 577.56, 577.6099999999999, 577.66, 577.71, 577.76]","[array([ 0.98315336,  2.72506067,  4.46696798,  6.20887529,  7.9507826 ,
        9.67603857, 11.40129453, 13.1265505 , 14.85180647, 16.51438333,
       18.1769602 , 19.83953706, 21.50211393, 23.15872804, 24.81534216,
       26.47195627, 28.12857038, 29.79604685, 31.46352331, 33.13099977,
       34.79847624, 36.38596145, 37.97344667, 39.56093189, 41.14841711]), array([42.61766627, 43.68455327, 44.75144026, 45.81832726, 46.88521426,
       47.98848336, 49.09175246, 50.19502156, 51.29829066, 52.34518302,
       53.39207537, 54.43896773, 55.48586009, 56.49490283, 57.50394557,
       58.51298831, 59.52203105, 60.46667922, 61.41132739, 62.35597556,
       63.30062373, 64.33809598, 65.37556822, 66.41304047, 67.45051272]), array([ 67.18228102,  68.68228102,  70.18228102,  71.68228102,
        73.18228102,  74.68228102,  76.18228102,  77.68228102,
        79.18228102,  80.68228102,  82.18228102,  83.68228102,
        85.18228102,  86.68228102,  88.18228102,  89.68228102,
        91.18228102,  92.68228102,  94.18228102,  95.68228102,
        97.18228102,  98.68228102, 100.18228102, 101.68228102,
       103.18228102])]","[[34.8381462097168, 21.337739944458008, 30.0], [34.50511932373047, 22.06538200378418, 30.0], [33.25153732299805, 20.937847137451172, 30.0], [33.13228225708008, 20.18085479736328, 30.0], [33.34952926635742, 18.892963409423828, 30.0], [31.749704360961914, 20.74944496154785, 30.0]]",[30],30.0,38,3,1,"[1, 2, 1]",post
"[579.56, 579.6099999999999, 579.66, 579.71, 579.76, 579.81, 579.86, 579.9100000000001, 579.96, 580.01, 580.06, 580.11, 580.16, 580.21, 580.26, 580.31, 580.36, 580.41, 580.46, 580.51, 580.56]","[array([35.43344778, 37.0361009 , 38.63875402, 40.24140714, 41.84406027,
       49.21932272, 56.59458517, 63.96984762, 71.34511007, 71.34511007,
       71.34511007, 71.34511007, 71.34511007, 71.34511007, 71.34511007,
       71.34511007, 71.34511007, 71.34511007, 71.34511007, 71.34511007,
       71.34511007]), array([75.28592968, 76.51528788, 77.74464607, 78.97400427, 80.20336247,
       84.82146168, 89.43956089, 94.0576601 , 98.67575932, 98.67575932,
       98.67575932, 98.67575932, 98.67575932, 98.67575932, 98.67575932,
       98.67575932, 98.67575932, 98.67575932, 98.67575932, 98.67575932,
       98.67575932]), array([105.2746925, 106.7746925, 108.2746925, 109.7746925, 111.2746925,
       112.7746925, 114.2746925, 115.7746925, 117.2746925, 118.7746925,
       120.2746925, 121.7746925, 123.2746925, 124.7746925, 126.2746925,
       127.7746925, 129.2746925, 130.7746925, 132.2746925, 133.7746925,
       135.2746925])]","[[32.053062438964844, 24.5871639251709, 30.0], [147.5052490234375, 92.36198425292969, 30.0], [-1.3698553614752825e-20, -2.9032073620149923e-11, 30.0], [-7.143740503865646e-20, -2.8452125638150916e-12, 30.0], [-1.0130702297374273e-20, -5.480905312937878e-11, 30.0]]",[30],30.0,39,3,1,"[1, 2, 1]",post
"[592.16, 592.21, 592.26, 592.31, 592.36, 592.41, 592.46, 592.51, 592.56, 592.6099999999999, 592.66, 592.71, 592.76, 592.81, 592.86, 592.9100000000001, 592.96]","[array([73.50892035, 73.50717106, 73.50542176, 73.50367247, 73.50192318,
       73.50185112, 73.50177905, 73.50170699, 73.50163492, 73.50161644,
       73.50159796, 73.50157948, 73.50156099, 73.50155729, 73.50155359,
       73.50154989, 73.50154619]), array([75.73967329, 75.73853351, 75.73739372, 75.73625394, 75.73511416,
       75.73285665, 75.73059915, 75.72834165, 75.72608414, 75.72520535,
       75.72432656, 75.72344777, 75.72256898, 75.72235816, 75.72214734,
       75.72193652, 75.7217257 ]), array([ 78.43827654,  79.93827654,  81.43827654,  82.93827654,
        84.43827654,  85.93827654,  87.43827654,  88.93827654,
        90.43827654,  91.93827654,  93.43827654,  94.93827654,
        96.43827654,  97.93827654,  99.43827654, 100.93827654,
       102.43827654])]","[[-0.03498584032058716, -0.022795649245381355, 30.0], [-0.0014412871096283197, -0.045150093734264374, 30.0], [-0.0003696424828376621, -0.017575787380337715, 30.0], [-7.402777555398643e-05, -0.004216410219669342, 30.0]]",[30],30.0,40,3,1,"[1, 2, 1]",post
"[21.560000000000002, 21.610000000000003, 21.660000000000004, 21.71, 21.76, 21.810000000000002, 21.86, 21.91, 21.96]","[array([55.8842894 , 55.88428939, 55.88428939, 55.88428938, 55.88428937,
       55.88428936, 55.88428936, 55.88428935, 55.88428934]), array([71.28351043, 71.28351043, 71.28351043, 71.28351043, 71.28351043,
       71.28351043, 71.28351043, 71.28351043, 71.28351043]), array([96.16390739, 96.16390639, 96.16390538, 96.16390438, 96.16390338,
       96.16390202, 96.16390067, 96.16389932, 96.16389796]), array([106.35161203, 107.85161203, 109.35161203, 110.85161203,
       112.35161203, 113.85161203, 115.35161203, 116.85161203,
       118.35161203])]","[[-1.4928791358670424e-07, -1.999002005592665e-11, -2.0091118130949326e-05, 30.0], [-1.3733222203882178e-07, -1.7630825618897283e-11, -2.7065869289799593e-05, 30.0]]",[30],30.0,41,3,1,"[1, 2, 1]",post
"[31.36, 31.41, 31.46, 31.51, 31.560000000000002, 31.610000000000003, 31.660000000000004, 31.71, 31.76, 31.810000000000002, 31.86, 31.91, 31.96]","[array([44.62250052, 44.62250052, 44.62250052, 44.62250052, 44.62250052,
       44.62250052, 44.62250052, 44.62250051, 44.62250051, 44.62250051,
       44.62250051, 44.62250051, 44.62250051]), array([63.55960651, 63.5502804 , 63.54095429, 63.53162818, 63.52230207,
       63.51970959, 63.51711711, 63.51452463, 63.51193215, 63.50468753,
       63.49744291, 63.49019829, 63.48295367]), array([63.85685144, 63.85685144, 63.85685144, 63.85685144, 63.85685144,
       63.85685144, 63.85685144, 63.85685144, 63.85685144, 63.85685144,
       63.85685144, 63.85685144, 63.85685144]), array([102.27021817, 103.77021817, 105.27021817, 106.77021817,
       108.27021817, 109.77021817, 111.27021817, 112.77021817,
       114.27021817, 115.77021817, 117.27021817, 118.77021817,
       120.27021817])]","[[-5.354413801228475e-09, -0.18652217090129852, -5.919913930104795e-17, 30.0], [-1.593414999945253e-08, -0.051849596202373505, -6.207754916172018e-17, 30.0], [-5.986766193899484e-09, -0.14489243924617767, -7.09221431198577e-18, 30.0]]",[30],30.0,42,3,1,"[1, 2, 1]",post
"[33.76, 33.81, 33.86, 33.91, 33.96, 34.010000000000005, 34.06, 34.11, 34.160000000000004, 34.21, 34.260000000000005, 34.31, 34.36]","[array([49.54659535, 49.54659535, 49.54659535, 49.54659535, 49.54659535,
       49.54659535, 49.54659535, 49.54659535, 49.54659535, 49.54659535,
       49.54659535, 49.54659535, 49.54659535]), array([73.11169467, 73.11167938, 73.11166409, 73.1116488 , 73.1116335 ,
       73.11163149, 73.11162948, 73.11162747, 73.11162546, 73.11162529,
       73.11162512, 73.11162495, 73.11162478]), array([80.40221594, 80.40221594, 80.40221594, 80.40221594, 80.40221594,
       80.40221594, 80.40221594, 80.40221594, 80.40221594, 80.40221594,
       80.40221594, 80.40221593, 80.40221593]), array([103.81508383, 105.31508383, 106.81508383, 108.31508383,
       109.81508383, 111.31508383, 112.81508383, 114.31508383,
       115.81508383, 117.31508383, 118.81508383, 120.31508383,
       121.81508383])]","[[-6.85555362478496e-11, -0.00030582124600186944, -7.91118975884686e-11, 30.0], [-2.9495975106819117e-11, -4.0221606468549e-05, -2.0472283868144814e-09, 30.0], [-6.884935763867839e-12, -3.411357283766847e-06, -2.7574660776963356e-08, 30.0]]",[30],30.0,43,3,1,"[1, 2, 1]",post
"[34.96, 35.010000000000005, 35.06, 35.11, 35.160000000000004, 35.21, 35.260000000000005, 35.31, 35.36]","[array([54.94194868, 54.94194866, 54.94194864, 54.94194862, 54.9419486 ,
       54.94194856, 54.94194853, 54.94194849, 54.94194846]), array([69.29331769, 69.29331691, 69.29331613, 69.29331535, 69.29331457,
       69.29330907, 69.29330357, 69.29329807, 69.29329257]), array([79.74698854, 79.74698854, 79.74698854, 79.74698854, 79.74698854,
       79.74698854, 79.74698854, 79.74698854, 79.74698854]), array([103.97442294, 105.47442294, 106.97442294, 108.47442294,
       109.97442294, 111.47442294, 112.97442294, 114.47442294,
       115.97442294])]","[[-3.986700960467715e-07, -1.5600964616169222e-05, -3.676157989129791e-11, 30.0], [-6.891773978168203e-07, -0.00010999902588082477, -2.752594376390083e-12, 30.0]]",[30],30.0,44,3,1,"[1, 2, 1]",post
