t_list,x_list,v_list,v0,n_scn,iter,mse,type,mse_mean,N. file,DOE,processed
"[239.84, 239.89, 239.94, 239.99, 240.04, 240.09, 240.14, 240.19, 240.24]","[array([48.59390635, 48.75560864, 48.91731093, 49.07901321, 49.2407155 ,
       49.40542532, 49.57013514, 49.73484496, 49.89955477]), array([52.1040819 , 52.78595432, 53.46782673, 54.14969915, 54.83157156,
       55.69559944, 56.55962733, 57.42365521, 58.28768309]), array([83.16761012, 84.66761012, 86.16761012, 87.66761012, 89.16761012,
       90.66761012, 92.16761012, 93.66761012, 95.16761012])]","[[3.2340457439422607, 13.63744831085205, 30.0], [3.294196367263794, 17.28055763244629, 30.0]]",30.0,10,1.0,3.9724142960841,train,36.84265948673541,8,"[1, 10, 1]",post
"[350.64, 350.69, 350.74, 350.78999999999996, 350.84, 350.89, 350.93999999999994, 350.98999999999995, 351.03999999999996, 351.09, 351.14, 351.19, 351.24, 351.28999999999996, 351.34, 351.39, 351.43999999999994, 351.48999999999995, 351.53999999999996, 351.59, 351.64]","[array([34.07341644, 34.21706616, 34.36071588, 34.5043656 , 34.64801532,
       34.75846986, 34.86892439, 34.97937893, 35.08983346, 35.3182979 ,
       35.54676234, 35.77522677, 36.00369121, 36.312229  , 36.62076679,
       36.92930459, 37.23784238, 37.54356633, 37.84929029, 38.15501424,
       38.46073819]), array([36.10997558, 36.79214178, 37.47430797, 38.15647417, 38.83864036,
       39.55284524, 40.26705013, 40.98125501, 41.6954599 , 42.4315764 ,
       43.1676929 , 43.90380941, 44.63992591, 45.72684341, 46.81376091,
       47.9006784 , 48.9875959 , 50.11223198, 51.23686805, 52.36150413,
       53.48614021]), array([60.45659703, 61.95659703, 63.45659703, 64.95659703, 66.45659703,
       67.95659703, 69.45659703, 70.95659703, 72.45659703, 73.95659703,
       75.45659703, 76.95659703, 78.45659703, 79.95659703, 81.45659703,
       82.95659703, 84.45659703, 85.95659703, 87.45659703, 88.95659703,
       90.45659703])]","[[2.8729944229125977, 13.64332389831543, 30.0], [2.2090907096862793, 14.284097671508789, 30.0], [4.569288730621338, 14.722330093383789, 30.0], [6.170755863189697, 21.73834991455078, 30.0], [6.114479064941406, 22.492721557617188, 30.0]]",30.0,14,1.0,16.12490720122672,train,36.84265948673541,8,"[1, 10, 1]",post
"[593.04, 593.0899999999999, 593.14, 593.19, 593.24, 593.29, 593.3399999999999, 593.39, 593.4399999999999, 593.49, 593.54, 593.5899999999999, 593.64, 593.69, 593.74, 593.79, 593.84, 593.89, 593.94, 593.99, 594.04, 594.0899999999999, 594.14, 594.19, 594.24, 594.29, 594.3399999999999, 594.39, 594.4399999999999]","[array([32.21455126, 32.54035376, 32.86615625, 33.19195874, 33.51776123,
       34.00458894, 34.49141665, 34.97824436, 35.46507206, 36.20957513,
       36.9540782 , 37.69858127, 38.44308434, 39.36269236, 40.28230038,
       41.2019084 , 42.12151642, 43.19034729, 44.25917817, 45.32800904,
       46.39683991, 47.62369404, 48.85054818, 50.07740231, 51.30425644,
       52.57512455, 53.84599266, 55.11686078, 56.38772889]), array([39.65356444, 40.02269214, 40.39181985, 40.76094755, 41.13007525,
       41.65878628, 42.18749732, 42.71620835, 43.24491938, 43.97807902,
       44.71123866, 45.44439829, 46.17755793, 46.94039172, 47.7032255 ,
       48.46605929, 49.22889308, 49.95896591, 50.68903874, 51.41911157,
       52.1491844 , 52.83826851, 53.52735261, 54.21643671, 54.90552081,
       55.60972417, 56.31392754, 57.01813091, 57.72233428]), array([48.64190589, 50.14190589, 51.64190589, 53.14190589, 54.64190589,
       56.14190589, 57.64190589, 59.14190589, 60.64190589, 62.14190589,
       63.64190589, 65.14190589, 66.64190589, 68.14190589, 69.64190589,
       71.14190589, 72.64190589, 74.14190589, 75.64190589, 77.14190589,
       78.64190589, 80.14190589, 81.64190589, 83.14190589, 84.64190589,
       86.14190589, 87.64190589, 89.14190589, 90.64190589])]","[[6.516049861907959, 7.382554054260254, 30.0], [9.736554145812988, 10.574220657348633, 30.0], [14.890061378479004, 14.663192749023438, 30.0], [18.392160415649414, 15.256675720214844, 30.0], [21.376617431640625, 14.601456642150879, 30.0], [24.53708267211914, 13.781682014465332, 30.0], [25.417362213134766, 14.084067344665527, 30.0]]",30.0,19,1.0,41.77663439618693,train,36.84265948673541,8,"[1, 10, 1]",post
"[222.64000000000001, 222.69, 222.74, 222.79000000000002, 222.84, 222.89, 222.94, 222.99, 223.04, 223.09, 223.14, 223.19, 223.24, 223.29000000000002, 223.34, 223.39, 223.44]","[array([44.44424043, 44.44424043, 44.44424043, 44.44424043, 44.44424043,
       44.629568  , 44.81489556, 45.00022313, 45.18555069, 45.42460764,
       45.66366458, 45.90272153, 46.14177847, 46.4188876 , 46.69599672,
       46.97310584, 47.25021496]), array([44.85797744, 47.32201706, 49.78605667, 52.25009628, 54.71413589,
       56.44703403, 58.17993217, 59.91283031, 61.64572845, 63.03197971,
       64.41823097, 65.80448223, 67.19073349, 68.38313909, 69.5755447 ,
       70.7679503 , 71.96035591]), array([75.50795893, 77.00795893, 78.50795893, 80.00795893, 81.50795893,
       83.00795893, 84.50795893, 86.00795893, 87.50795893, 89.00795893,
       90.50795893, 92.00795893, 93.50795893, 95.00795893, 96.50795893,
       98.00795893, 99.50795893])]","[[0.0, 49.280792236328125, 30.0], [3.7065513134002686, 34.657962799072266, 30.0], [4.781138896942139, 27.725025177001953, 30.0], [5.542182445526123, 23.848112106323242, 30.0]]",30.0,6,1.0,85.49668205344388,train,36.84265948673541,8,"[1, 10, 1]",post
"[36.44, 36.489999999999995, 36.54, 36.59, 36.64, 36.69, 36.74, 36.790000000000006, 36.84, 36.89, 36.94, 36.99, 37.04]","[array([30.03133363, 30.30095834, 30.57058305, 30.84020776, 31.10983247,
       33.54022221, 33.76304547, 33.98586873, 34.208692  , 37.17227946,
       37.31707064, 37.46186181, 37.60665299]), array([35.18261507, 36.2843972 , 37.38617933, 38.48796146, 39.58974359,
       37.97122327, 39.11978999, 40.26835671, 41.41692344, 39.40473372,
       40.62677361, 41.8488135 , 43.07085339]), array([69.58134328, 71.08134328, 72.58134328, 74.08134328, 75.58134328,
       74.32965871, 75.82965871, 77.32965871, 78.82965871, 78.21208386,
       79.71208386, 81.21208386, 82.71208386])]","[[5.392494201660156, 22.035642623901367, 30.0], [4.456465244293213, 22.97133445739746, 30.0], [2.8958234786987305, 24.440797805786133, 30.0]]",30.0,0,,5.253738299528025,test,3.2940309013632625,8,"[1, 10, 1]",post
"[477.84, 477.89, 477.93999999999994, 477.98999999999995, 478.03999999999996, 478.09, 478.14, 478.19, 478.24, 478.29, 478.34000000000003, 478.39, 478.44, 478.49, 478.53999999999996, 478.59, 478.64, 478.69, 478.74, 478.78999999999996, 478.84]","[array([19.1252018 , 19.71236958, 20.29953737, 20.88670516, 21.47387295,
       23.2801352 , 23.85503783, 24.42994046, 25.00484309, 26.88020792,
       27.45114011, 28.02207231, 28.59300451, 31.07845171, 31.65756042,
       32.23666914, 32.81577785, 35.02361265, 35.58780046, 36.15198827,
       36.71617609]), array([35.66345425, 36.59543667, 37.52741909, 38.45940151, 39.39138393,
       39.76946763, 40.72739658, 41.68532552, 42.64325446, 43.2362514 ,
       44.19685139, 45.15745139, 46.11805138, 47.7412696 , 48.72871285,
       49.71615611, 50.70359937, 51.20913325, 52.23028689, 53.25144053,
       54.27259417]), array([64.20887785, 65.70887785, 67.20887785, 68.70887785, 70.20887785,
       69.75322067, 71.25322067, 72.75322067, 74.25322067, 73.30955707,
       74.80955707, 76.30955707, 77.80955707, 78.71415009, 80.21415009,
       81.71415009, 83.21415009, 83.31069917, 84.81069917, 86.31069917,
       87.81069917])]","[[11.743355751037598, 18.6396484375, 30.0], [11.498052597045898, 19.158578872680664, 30.0], [11.418643951416016, 19.211999893188477, 30.0], [11.582174301147461, 19.748865127563477, 30.0], [11.283756256103516, 20.423072814941406, 30.0]]",30.0,17,,1.6038429963196215,test,3.2940309013632625,8,"[1, 10, 1]",post
"[368.84, 368.89, 368.93999999999994, 368.98999999999995, 369.03999999999996, 369.09, 369.14, 369.19, 369.24, 369.28999999999996, 369.34, 369.39, 369.43999999999994]","[array([40.1943434 , 40.45679891, 40.71925442, 40.98170994, 41.24416545,
       43.89753127, 44.11060037, 44.32366948, 44.53673858, 48.41316603,
       48.51826728, 48.62336853, 48.72846978]), array([45.08792954, 46.02345448, 46.95897942, 47.89450436, 48.8300293 ,
       47.84791789, 48.83283391, 49.81774993, 50.80266595, 49.49451298,
       50.51436409, 51.5342152 , 52.55406631]), array([73.75575961, 75.25575961, 76.75575961, 78.25575961, 79.75575961,
       78.73613696, 80.23613696, 81.73613696, 83.23613696, 81.55249121,
       83.05249121, 84.55249121, 86.05249121])]","[[5.249110221862793, 18.710498809814453, 30.0], [4.261382102966309, 19.698320388793945, 30.0], [2.102025032043457, 20.397022247314453, 30.0]]",30.0,15,,4.186498283281332,test,3.2940309013632625,8,"[1, 10, 1]",post
"[50.24, 50.290000000000006, 50.34, 50.39, 50.440000000000005, 50.49, 50.540000000000006, 50.59, 50.64, 50.69, 50.74, 50.790000000000006, 50.84, 50.89, 50.94, 50.99, 51.04]","[array([37.29949592, 37.58799396, 37.87649201, 38.16499005, 38.4534881 ,
       40.55226335, 40.83894357, 41.12562379, 41.41230401, 43.63354525,
       43.93140189, 44.22925853, 44.52711517, 47.54038399, 47.83692172,
       48.13345946, 48.42999719]), array([43.13368486, 44.02284253, 44.91200021, 45.80115789, 46.69031556,
       46.98237631, 47.93095686, 48.87953742, 49.82811797, 50.58020439,
       51.65045118, 52.72069797, 53.79094476, 54.53453985, 55.69892631,
       56.86331277, 58.02769924]), array([70.19815867, 71.69815867, 73.19815867, 74.69815867, 76.19815867,
       76.65264832, 78.15264832, 79.65264832, 81.15264832, 84.32360566,
       85.82360566, 87.32360566, 88.82360566, 91.42059039, 92.92059039,
       94.42059039, 95.92059039])]","[[5.769960880279541, 17.783153533935547, 30.0], [5.733604431152344, 18.97161102294922, 30.0], [5.957132816314697, 21.404935836791992, 30.0], [5.930754661560059, 23.287729263305664, 30.0]]",30.0,1,,2.679590196518729,test,3.2940309013632625,8,"[1, 10, 1]",post
"[227.04, 227.09, 227.14, 227.19, 227.24, 227.29000000000002, 227.34, 227.39, 227.44, 227.49, 227.54000000000002, 227.59, 227.64000000000001, 227.69, 227.74, 227.79000000000002, 227.84]","[array([50.78102094, 51.01883286, 51.25664478, 51.49445671, 51.73226863,
       51.34671723, 51.64318427, 51.93965131, 52.23611835, 51.67398195,
       52.02848446, 52.38298697, 52.73748948, 52.01349649, 52.4382843 ,
       52.86307211, 53.28785992]), array([54.80184732, 55.36249242, 55.92313753, 56.48378263, 57.04442773,
       57.7840077 , 58.394029  , 59.00405031, 59.61407161, 60.28969892,
       61.02526248, 61.76082604, 62.49638961, 63.13797642, 63.91561858,
       64.69326073, 65.47090289]), array([70.40541809, 71.90541809, 73.40541809, 74.90541809, 76.40541809,
       76.0158358 , 77.5158358 , 79.0158358 , 80.5158358 , 82.7866311 ,
       84.2866311 , 85.7866311 , 87.2866311 , 87.05720565, 88.55720565,
       90.05720565, 91.55720565])]","[[4.7562384605407715, 11.212902069091797, 30.0], [5.929340839385986, 12.20042610168457, 30.0], [7.090050220489502, 14.711271286010742, 30.0], [8.495756149291992, 15.55284309387207, 30.0]]",30.0,8,,0.8855561443738166,test,3.2940309013632625,8,"[1, 10, 1]",post
"[215.24, 215.29000000000002, 215.34, 215.39, 215.44, 215.49, 215.54000000000002, 215.59, 215.64000000000001, 215.69, 215.74, 215.79000000000002, 215.84, 215.89, 215.94, 215.99, 216.04, 216.09, 216.14, 216.19, 216.24]","[array([34.8964952 , 35.11024323, 35.32399126, 35.53773928, 35.75148731,
       35.43161374, 35.69750303, 35.96339231, 36.2292816 , 39.04395987,
       39.26438176, 39.48480364, 39.70522553, 44.75776281, 44.88778576,
       45.01780872, 45.14783167, 47.41443816, 47.61103128, 47.8076244 ,
       48.00421751]), array([38.09751878, 38.89381738, 39.69011598, 40.48641458, 41.28271318,
       40.99411933, 41.80565679, 42.61719425, 43.4287317 , 43.07432047,
       43.90099131, 44.72766215, 45.55433298, 46.23049956, 47.05723305,
       47.88396654, 48.71070004, 50.68286352, 51.50176391, 52.32066431,
       53.1395647 ]), array([61.94269876, 63.44269876, 64.94269876, 66.44269876, 67.94269876,
       66.05690797, 67.55690797, 69.05690797, 70.55690797, 68.64712042,
       70.14712042, 71.64712042, 73.14712042, 71.80540836, 73.30540836,
       74.80540836, 76.30540836, 75.99383501, 77.49383501, 78.99383501,
       80.49383501])]","[[4.274960517883301, 15.925971984863281, 30.0], [5.317785739898682, 16.230749130249023, 30.0], [4.408437728881836, 16.533416748046875, 30.0], [2.600459098815918, 16.534669876098633, 30.0], [3.9318623542785645, 16.378007888793945, 30.0]]",30.0,5,,5.326812015752566,test,3.2940309013632625,8,"[1, 10, 1]",post
