t_list,x_list,v_list,v0,n_scn,iter,mse,type,mse_mean,N. file,DOE,processed
"[239.44, 239.49, 239.54, 239.58999999999997, 239.64, 239.69, 239.74, 239.79, 239.84, 239.89, 239.94, 239.99, 240.04, 240.09, 240.14, 240.19, 240.24]","[array([39.95957801, 41.95201576, 43.9444535 , 45.93689124, 47.92932899,
       49.74417617, 51.55902335, 53.37387054, 55.18871772, 56.74797218,
       58.30722663, 59.86648109, 61.42573554, 62.87507369, 64.32441184,
       65.77374999, 67.22308814]), array([61.26865033, 62.5399694 , 63.81128847, 65.08260754, 66.35392661,
       67.62524569, 68.89656476, 70.16788383, 71.4392029 , 72.71052197,
       73.98184105, 75.25316012, 76.52447919, 77.79579826, 79.06711733,
       80.3384364 , 81.60975548])]","[[39.8487548828125, 25.426381434375056], [36.29694366455078, 25.426381434375056], [31.185089111328125, 25.426381434375056], [28.98676300048828, 25.426381434375056]]",25.426381424530028,28,500.0,1.5143691622144506,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[310.84, 310.89, 310.93999999999994, 310.98999999999995, 311.03999999999996, 311.09, 311.14, 311.18999999999994, 311.23999999999995]","[array([57.56243538, 59.37092079, 61.17940621, 62.98789162, 64.79637703,
       66.52551941, 68.25466179, 69.98380417, 71.71294655]), array([74.62191372, 76.03890745, 77.45590117, 78.8728949 , 80.28988863,
       81.70688235, 83.12387608, 84.5408698 , 85.95786353])]","[[36.169708251953125, 28.33987451211025], [34.582847595214844, 28.33987451211025]]",28.339874490955705,40,350.0,0.23574781118869412,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[52.84, 52.89, 52.940000000000005, 52.99000000000001, 53.040000000000006, 53.09, 53.14, 53.190000000000005, 53.24, 53.290000000000006, 53.34, 53.39, 53.440000000000005, 53.49, 53.540000000000006, 53.59, 53.64, 53.69, 53.74, 53.790000000000006, 53.84]","[array([46.99583421, 48.48025852, 49.96468282, 51.44910713, 52.93353143,
       54.32087875, 55.70822607, 57.09557338, 58.4829207 , 59.82119156,
       61.15946241, 62.49773327, 63.83600412, 65.09049001, 66.34497591,
       67.5994618 , 68.85394769, 70.24865156, 71.64335542, 73.03805929,
       74.43276315]), array([49.60394991, 51.39959103, 53.19523215, 54.99087327, 56.78651439,
       58.5821555 , 60.37779662, 62.17343774, 63.96907886, 65.76471997,
       67.56036109, 69.35600221, 71.15164333, 72.94728444, 74.74292556,
       76.53856668, 78.3342078 , 80.12984892, 81.92549003, 83.72113115,
       85.51677227])]","[[29.688486099243164, 35.912822353566604], [27.746946334838867, 35.912822353566604], [26.765417098999023, 35.912822353566604], [25.089717864990234, 35.912822353566604], [27.89407730102539, 35.912822353566604]]",35.9128223540259,5,500.0,1.2427098493907658,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[362.84, 362.89, 362.93999999999994, 362.98999999999995, 363.03999999999996, 363.09, 363.14, 363.19, 363.24, 363.28999999999996, 363.34, 363.39, 363.43999999999994, 363.48999999999995, 363.53999999999996, 363.59, 363.64, 363.69, 363.74, 363.78999999999996, 363.84, 363.89, 363.93999999999994, 363.98999999999995, 364.03999999999996]","[array([ 6.42715625,  8.02256345,  9.61797065, 11.21337785, 12.80878505,
       15.14747008, 17.48615512, 19.82484015, 22.16352519, 23.75003499,
       25.33654479, 26.92305459, 28.50956439, 29.88579806, 31.26203174,
       32.63826541, 34.01449908, 35.47690305, 36.93930701, 38.40171098,
       39.86411494, 41.46605986, 43.06800479, 44.66994971, 46.27189464]), array([57.11438368, 58.62816589, 60.1419481 , 61.6557303 , 63.16951251,
       64.68329472, 66.19707692, 67.71085913, 69.22464133, 70.73842354,
       72.25220575, 73.76598795, 75.27977016, 76.79355237, 78.30733457,
       79.82111678, 81.33489899, 82.84868119, 84.3624634 , 85.87624561,
       87.39002781, 88.90381002, 90.41759223, 91.93137443, 93.44515664])]","[[31.908143997192383, 30.275644129822304], [46.77370071411133, 30.275644129822304], [31.730195999145508, 30.275644129822304], [27.524673461914062, 30.275644129822304], [29.248079299926758, 30.275644129822304], [32.03889846801758, 30.275644129822304]]",30.313976428341785,53,500.0,3.4032479545957655,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[444.24, 444.28999999999996, 444.34, 444.39, 444.43999999999994, 444.48999999999995, 444.53999999999996, 444.59, 444.64, 444.69, 444.74, 444.78999999999996, 444.84, 444.89, 444.93999999999994, 444.98999999999995, 445.03999999999996, 445.09, 445.14, 445.19, 445.24]","[array([47.60987183, 48.73095337, 49.85203491, 50.97311645, 52.094198  ,
       53.24240223, 54.39060646, 55.53881069, 56.68701492, 57.86986061,
       59.0527063 , 60.23555199, 61.41839767, 62.60979095, 63.80118423,
       64.99257751, 66.18397079, 67.31253267, 68.44109455, 69.56965643,
       70.69821831]), array([53.8481793 , 55.27292795, 56.69767661, 58.12242526, 59.54717392,
       60.97192257, 62.39667123, 63.82141988, 65.24616854, 66.67091719,
       68.09566585, 69.5204145 , 70.94516316, 72.36991181, 73.79466047,
       75.21940912, 76.64415778, 78.06890643, 79.49365509, 80.91840374,
       82.34315239])]","[[22.421630859375, 28.494973095575055], [22.96408462524414, 28.494973095575055], [23.65691375732422, 28.494973095575055], [23.827865600585938, 28.494973095575055], [22.571237564086914, 28.494973095575055]]",28.494973095575055,62,500.0,0.28352200784599024,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[307.23999999999995, 307.28999999999996, 307.34, 307.39, 307.44, 307.49, 307.53999999999996, 307.59, 307.64]","[array([55.85629355, 57.33284384, 58.80939414, 60.28594443, 61.76249472,
       63.22952277, 64.69655082, 66.16357886, 67.63060691]), array([72.33364086, 73.72729906, 75.12095726, 76.51461547, 77.90827367,
       79.30193187, 80.69559008, 82.08924828, 83.48290649])]","[[29.531005859375, 27.87316407405334], [29.340560913085938, 27.87316407405334]]",27.87316406556698,39,500.0,0.08822086533747275,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[294.64, 294.69, 294.74, 294.78999999999996, 294.84, 294.89, 294.94, 294.99, 295.04, 295.09000000000003, 295.14, 295.19, 295.24]","[array([ 7.30515684,  8.53053002,  9.75590319, 10.98127636, 12.20664954,
       13.465591  , 14.72453246, 15.98347391, 17.24241537, 18.52921795,
       19.81602053, 21.10282311, 22.38962569]), array([58.25850137, 59.85413094, 61.44976052, 63.04539009, 64.64101966,
       66.23664923, 67.8322788 , 69.42790837, 71.02353794, 72.61916751,
       74.21479708, 75.81042665, 77.40605622])]","[[24.507463455200195, 31.912591419186118], [25.178829193115234, 31.912591419186118], [25.736051559448242, 31.912591419186118]]",31.912591419186118,35,500.0,0.9909070646124456,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[130.64, 130.69, 130.74, 130.79, 130.84, 130.89, 130.94, 130.99, 131.04, 131.08999999999997, 131.14, 131.19, 131.23999999999998, 131.29, 131.33999999999997, 131.39, 131.44]","[array([40.81361736, 42.11623892, 43.41886047, 44.72148203, 46.02410358,
       47.42818331, 48.83226303, 50.23634275, 51.64042248, 53.10706266,
       54.57370285, 56.04034303, 57.50698322, 58.90259126, 60.29819931,
       61.69380735, 63.0894154 ]), array([60.91780746, 62.54022239, 64.16263731, 65.78505223, 67.40746715,
       69.02988208, 70.652297  , 72.27471192, 73.89712684, 75.51954177,
       77.14195669, 78.76437161, 80.38678653, 82.00920145, 83.63161638,
       85.2540313 , 86.87644622])]","[[26.052431106567383, 32.44829844676525], [28.081594467163086, 32.44829844676525], [29.33280372619629, 32.44829844676525], [27.912160873413086, 32.44829844676525]]",33.61924590429469,16,500.0,1.140628577888577,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[496.84, 496.89, 496.93999999999994, 496.98999999999995, 497.03999999999996, 497.09, 497.14, 497.19, 497.24, 497.29, 497.34000000000003, 497.39, 497.44, 497.49, 497.53999999999996, 497.59, 497.64]","[array([32.92039697, 33.81424873, 34.70810048, 35.60195224, 36.495804  ,
       37.38844068, 38.28107736, 39.17371404, 40.06635072, 40.9424505 ,
       41.81855027, 42.69465005, 43.57074983, 44.55691144, 45.54307306,
       46.52923467, 47.51539628]), array([53.80017695, 54.72746091, 55.65474486, 56.58202882, 57.50931277,
       58.39969707, 59.29008136, 60.18046565, 61.07084994, 61.92111831,
       62.77138667, 63.62165504, 64.4719234 , 65.42018189, 66.36844039,
       67.31669888, 68.26495738]), array([60.06827863, 61.25182981, 62.43538098, 63.61893215, 64.80248332,
       65.9860345 , 67.16958567, 68.35313684, 69.53668801, 70.72023919,
       71.90379036, 73.08734153, 74.2708927 , 75.45444388, 76.63799505,
       77.82154622, 79.00509739])]","[[17.87703514099121, 18.545679092407227, 23.671023449797623], [17.852733612060547, 17.80768585205078, 23.671023449797623], [17.521995544433594, 17.005367279052734, 23.671023449797623], [19.72323226928711, 18.96516990661621, 23.671023449797623]]",23.671022130117823,103,500.0,0.5169361280865296,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[291.64, 291.69, 291.74, 291.78999999999996, 291.84, 291.89, 291.94, 291.99, 292.04, 292.09000000000003, 292.14, 292.19, 292.24, 292.29, 292.34000000000003, 292.39, 292.44, 292.49, 292.53999999999996, 292.59, 292.64]","[array([19.85343535, 21.74993022, 23.64642508, 25.54291995, 27.43941481,
       29.32093623, 31.20245764, 33.08397906, 34.96550048, 36.88106806,
       38.79663565, 40.71220324, 42.62777083, 44.41003974, 46.19230864,
       47.97457755, 49.75684645, 51.47199633, 53.18714621, 54.90229609,
       56.61744597]), array([48.19389501, 49.85785421, 51.52181341, 53.18577261, 54.8497318 ,
       56.513691  , 58.1776502 , 59.8416094 , 61.5055686 , 63.16952779,
       64.83348699, 66.49744619, 68.16140539, 69.82536459, 71.48932379,
       73.15328298, 74.81724218, 76.48120138, 78.14516058, 79.80911978,
       81.47307897])]","[[37.92989730834961, 33.27918396193884], [37.630428314208984, 33.27918396193884], [38.31135177612305, 33.27918396193884], [35.64537811279297, 33.27918396193884], [34.30299758911133, 33.27918396193884]]",34.119095688750704,34,500.0,0.7704520644130896,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[472.24, 472.29, 472.34000000000003, 472.39, 472.44, 472.49, 472.53999999999996, 472.59, 472.64, 472.69, 472.74, 472.78999999999996, 472.84, 472.89, 472.93999999999994, 472.98999999999995, 473.03999999999996, 473.09, 473.14, 473.19, 473.24]","[array([29.8455497 , 31.21036999, 32.57519028, 33.94001057, 35.30483086,
       36.62660391, 37.94837696, 39.27015002, 40.59192307, 41.86356776,
       43.13521244, 44.40685713, 45.67850182, 46.9636122 , 48.24872258,
       49.53383295, 50.81894333, 52.15049441, 53.48204548, 54.81359656,
       56.14514763]), array([53.04360197, 54.21781107, 55.39202017, 56.56622927, 57.74043837,
       58.91464748, 60.08885658, 61.26306568, 62.43727478, 63.61148388,
       64.78569298, 65.95990209, 67.13411119, 68.30832029, 69.48252939,
       70.65673849, 71.83094759, 73.0051567 , 74.1793658 , 75.3535749 ,
       76.527784  ])]","[[27.296405792236328, 23.484182032987185], [26.435461044311523, 23.484182032987185], [25.432893753051758, 23.484182032987185], [25.702207565307617, 23.484182032987185], [26.63102149963379, 23.484182032987185]]",22.76470215605674,67,500.0,0.6867516533400914,train,0.5658022405085427,1,"[1, 4, 1]",pre
"[56.84, 56.89, 56.940000000000005, 56.99000000000001, 57.040000000000006, 57.09, 57.14, 57.190000000000005, 57.24, 57.290000000000006, 57.34, 57.39, 57.440000000000005, 57.49, 57.540000000000006, 57.59, 57.64]","[array([47.78469707, 49.07535001, 50.36600295, 51.65665589, 52.94730884,
       54.23872567, 55.53014251, 56.82155934, 58.11297618, 59.47844144,
       60.8439067 , 62.20937196, 63.57483722, 64.97367698, 66.37251674,
       67.7713565 , 69.17019626]), array([65.0349783 , 66.80982612, 68.58467395, 70.35952177, 72.1343696 ,
       73.90921742, 75.68406524, 77.45891307, 79.23376089, 81.00860872,
       82.78345654, 84.55830437, 86.33315219, 88.10800002, 89.88284784,
       91.65769567, 93.43254349])]","[[25.813058853149414, 35.496956490177936], [25.828336715698242, 35.496956490177936], [27.30930519104004, 35.496956490177936], [27.976795196533203, 35.496956490177936]]",35.496956490177936,7,500.0,0.22606124401652905,train,0.5658022405085427,1,"[1, 4, 1]",pre
