t_list,x_list,v_list,v0,n_scn,iter,mse,type,mse_mean,N. file,DOE,processed
"[531.64, 531.69, 531.74, 531.79, 531.84, 531.89, 531.94, 531.99, 532.04, 532.0899999999999, 532.14, 532.19, 532.24, 532.29, 532.3399999999999, 532.39, 532.4399999999999, 532.49, 532.54, 532.5899999999999, 532.64, 532.69, 532.74, 532.79, 532.84, 532.89, 532.94, 532.99, 533.04, 533.0899999999999, 533.14, 533.19, 533.24]","[array([7.25315605, 6.8141688 , 6.37518154, 5.93619429, 5.49720703,
       5.45797052, 5.418734  , 5.37949749, 5.34026097, 5.32611475,
       5.31196852, 5.2978223 , 5.28367608, 5.27350306, 5.26333004,
       5.25315702, 5.242984  , 5.23506843, 5.22715286, 5.21923729,
       5.21132172, 5.20490085, 5.19847998, 5.19205911, 5.18563825,
       5.17970349, 5.17376873, 5.16783397, 5.16189921, 5.15602888,
       5.15015856, 5.14428823, 5.13841791]), array([45.90580601, 47.40580601, 48.90580601, 50.40580601, 51.90580601,
       53.40580601, 54.90580601, 56.40580601, 57.90580601, 59.40580601,
       60.90580601, 62.40580601, 63.90580601, 65.40580601, 66.90580601,
       68.40580601, 69.90580601, 71.40580601, 72.90580601, 74.40580601,
       75.90580601, 77.40580601, 78.90580601, 80.40580601, 81.90580601,
       83.40580601, 84.90580601, 86.40580601, 87.90580601, 89.40580601,
       90.90580601, 92.40580601, 93.90580601])]","[[-8.779745101928711, 30.0], [-0.7847303152084351, 30.0], [-0.28292447328567505, 30.0], [-0.20346038043498993, 30.0], [-0.1583114117383957, 30.0], [-0.12841735780239105, 30.0], [-0.1186951994895935, 30.0], [-0.11740649491548538, 30.0]]",30.0,74,1.0,539.7906367559395,train,105.56127725488759,1,"[1, 2, 1]",pre
"[148.04, 148.08999999999997, 148.14, 148.19, 148.23999999999998, 148.29, 148.33999999999997, 148.39, 148.44]","[array([48.20188876, 48.1819772 , 48.16206563, 48.14215407, 48.12224251,
       48.10769303, 48.09314355, 48.07859407, 48.0640446 ]), array([61.00463006, 60.9841821 , 60.96373415, 60.94328619, 60.92283824,
       60.90690813, 60.89097803, 60.87504792, 60.85911782]), array([73.44573965, 74.94573965, 76.44573965, 77.94573965, 79.44573965,
       80.94573965, 82.44573965, 83.94573965, 85.44573965])]","[[-0.39823123812675476, -0.40895912051200867, 30.0], [-0.29098957777023315, -0.3186020851135254, 30.0]]",30.0,86,1.0,30.64039119759171,train,105.56127725488759,1,"[1, 2, 1]",pre
"[23.64, 23.69, 23.740000000000002, 23.790000000000003, 23.840000000000003, 23.890000000000004, 23.940000000000005, 23.990000000000002, 24.040000000000003, 24.090000000000003, 24.14, 24.19, 24.240000000000002, 24.290000000000003, 24.340000000000003, 24.39, 24.44, 24.490000000000002, 24.54, 24.59, 24.64]","[array([39.20354853, 39.1832171 , 39.16288567, 39.14255423, 39.1222228 ,
       39.11780964, 39.11339649, 39.10898334, 39.10457019, 39.10466995,
       39.10476972, 39.10486949, 39.10496926, 39.10856282, 39.11215639,
       39.11574995, 39.11934352, 39.12608552, 39.13282753, 39.13956953,
       39.14631153]), array([46.59381456, 46.58905955, 46.58430454, 46.57954952, 46.57479451,
       46.57465366, 46.5745128 , 46.57437195, 46.57423109, 46.57435856,
       46.57448603, 46.5746135 , 46.57474097, 46.57501128, 46.5752816 ,
       46.57555192, 46.57582224, 46.57632724, 46.57683224, 46.57733724,
       46.57784225]), array([67.1031215, 68.6031215, 70.1031215, 71.6031215, 73.1031215,
       74.6031215, 76.1031215, 77.6031215, 79.1031215, 80.6031215,
       82.1031215, 83.6031215, 85.1031215, 86.6031215, 88.1031215,
       89.6031215, 91.1031215, 92.6031215, 94.1031215, 95.6031215,
       97.1031215])]","[[-0.40662869811058044, -0.09510021656751633, 30.0], [-0.08826304972171783, -0.0028171096928417683, 30.0], [0.0019953548908233643, 0.002549370750784874, 30.0], [0.0718713104724884, 0.005406377837061882, 30.0], [0.13484007120132446, 0.01010002102702856, 30.0]]",30.0,82,1.0,188.83036959587835,train,105.56127725488759,1,"[1, 2, 1]",pre
"[159.84, 159.89, 159.94, 159.99, 160.04, 160.09, 160.14, 160.19, 160.24, 160.29000000000002, 160.34, 160.39, 160.44, 160.49, 160.54, 160.58999999999997, 160.64]","[array([14.5211766 , 14.52118782, 14.52119903, 14.52121024, 14.52122145,
       14.52123098, 14.52124051, 14.52125004, 14.52125957, 14.52126799,
       14.5212764 , 14.52128482, 14.52129324, 14.52130101, 14.52130878,
       14.52131655, 14.52132431]), array([64.41793091, 65.91793091, 67.41793091, 68.91793091, 70.41793091,
       71.91793091, 73.41793091, 74.91793091, 76.41793091, 77.91793091,
       79.41793091, 80.91793091, 82.41793091, 83.91793091, 85.41793091,
       86.91793091, 88.41793091])]","[[0.00022424549388233572, 30.0], [0.000190578808542341, 30.0], [0.00016835167480167001, 30.0], [0.0001553731126477942, 30.0]]",30.0,20,1.0,86.07177812450598,train,105.56127725488759,1,"[1, 2, 1]",pre
"[429.24, 429.28999999999996, 429.34, 429.39, 429.43999999999994, 429.48999999999995, 429.53999999999996, 429.59, 429.64, 429.69, 429.74, 429.78999999999996, 429.84]","[array([51.9981054 , 52.00577747, 52.01344954, 52.0211216 , 52.02879367,
       52.05881065, 52.08882763, 52.11884461, 52.14886159, 52.25003526,
       52.35120894, 52.45238261, 52.55355629]), array([63.07899387, 64.57899387, 66.07899387, 67.57899387, 69.07899387,
       70.57899387, 72.07899387, 73.57899387, 75.07899387, 76.57899387,
       78.07899387, 79.57899387, 81.07899387])]","[[0.15344132483005524, 30.0], [0.6003395915031433, 30.0], [2.0234735012054443, 30.0]]",30.0,60,1.0,81.64847440604343,train,105.56127725488759,1,"[1, 2, 1]",pre
"[489.03999999999996, 489.09, 489.14, 489.19, 489.24, 489.29, 489.34000000000003, 489.39, 489.44, 489.49, 489.53999999999996, 489.59, 489.64, 489.69, 489.74, 489.78999999999996, 489.84]","[array([55.95429367, 56.41791443, 56.88153518, 57.34515594, 57.8087767 ,
       58.26912316, 58.72946962, 59.18981608, 59.65016254, 60.17012833,
       60.69009412, 61.21005992, 61.73002571, 62.12863413, 62.52724255,
       62.92585097, 63.3244594 ]), array([72.41163269, 73.91163269, 75.41163269, 76.91163269, 78.41163269,
       79.91163269, 81.41163269, 82.91163269, 84.41163269, 85.91163269,
       87.41163269, 88.91163269, 90.41163269, 91.91163269, 93.41163269,
       94.91163269, 96.41163269])]","[[9.272415161132812, 30.0], [9.206929206848145, 30.0], [10.39931583404541, 30.0], [7.972168445587158, 30.0]]",30.0,71,1.0,49.51411240842656,train,105.56127725488759,1,"[1, 2, 1]",pre
"[116.04, 116.09, 116.14000000000001, 116.19000000000001, 116.24000000000001, 116.29, 116.34, 116.39000000000001, 116.44000000000001, 116.49000000000001, 116.54, 116.59, 116.64, 116.69, 116.74000000000001, 116.79, 116.84, 116.89, 116.94, 116.99000000000001, 117.04]","[array([14.2934053 , 15.48563353, 16.67786175, 17.87008997, 19.06231819,
       20.43346449, 21.80461079, 23.17575708, 24.54690338, 25.81555983,
       27.08421627, 28.35287271, 29.62152916, 31.15158745, 32.68164574,
       34.21170402, 35.74176231, 37.51240936, 39.28305641, 41.05370346,
       42.82435051]), array([49.15392866, 50.65392866, 52.15392866, 53.65392866, 55.15392866,
       56.65392866, 58.15392866, 59.65392866, 61.15392866, 62.65392866,
       64.15392866, 65.65392866, 67.15392866, 68.65392866, 70.15392866,
       71.65392866, 73.15392866, 74.65392866, 76.15392866, 77.65392866,
       79.15392866])]","[[23.84456443786621, 30.0], [27.42292594909668, 30.0], [25.37312889099121, 30.0], [30.601165771484375, 30.0], [35.412940979003906, 30.0]]",30.0,14,1.0,11.32866396221838,train,105.56127725488759,1,"[1, 2, 1]",pre
"[253.64, 253.69, 253.74, 253.79, 253.84, 253.89, 253.94, 253.99, 254.04]","[array([26.83550775, 27.66087797, 28.48624818, 29.3116184 , 30.13698861,
       30.99467275, 31.85235689, 32.71004102, 33.56772516]), array([44.53373124, 45.84264962, 47.151568  , 48.46048638, 49.76940476,
       51.09629857, 52.42319238, 53.75008618, 55.07697999]), array([73.06370637, 74.56370637, 76.06370637, 77.56370637, 79.06370637,
       80.56370637, 82.06370637, 83.56370637, 85.06370637])]","[[16.507404327392578, 26.178367614746094, 30.0], [17.153682708740234, 26.53787612915039, 30.0]]",30.0,92,1.0,3.8293307190253127,train,105.56127725488759,1,"[1, 2, 1]",pre
"[358.84, 358.89, 358.93999999999994, 358.98999999999995, 359.03999999999996, 359.09, 359.14, 359.19, 359.24, 359.28999999999996, 359.34, 359.39, 359.43999999999994, 359.48999999999995, 359.53999999999996, 359.59, 359.64]","[array([30.85935169, 31.41404558, 31.96873947, 32.52343336, 33.07812725,
       33.6176333 , 34.15713936, 34.69664541, 35.23615146, 35.71773253,
       36.1993136 , 36.68089467, 37.16247574, 37.59849172, 38.03450771,
       38.4705237 , 38.90653969]), array([41.67362809, 43.17362809, 44.67362809, 46.17362809, 47.67362809,
       49.17362809, 50.67362809, 52.17362809, 53.67362809, 55.17362809,
       56.67362809, 58.17362809, 59.67362809, 61.17362809, 62.67362809,
       64.17362809, 65.67362809])]","[[11.093877792358398, 30.0], [10.790121078491211, 30.0], [9.631621360778809, 30.0], [8.720319747924805, 30.0]]",30.0,51,1.0,60.27670429644521,train,105.56127725488759,1,"[1, 2, 1]",pre
"[495.84, 495.89, 495.93999999999994, 495.98999999999995, 496.03999999999996, 496.09, 496.14, 496.19, 496.24]","[array([39.78329433, 41.5898373 , 43.39638026, 45.20292323, 47.0094662 ,
       47.35672756, 47.70398892, 48.05125027, 48.39851163]), array([71.34368703, 71.70531938, 72.06695173, 72.42858407, 72.79021642,
       72.89540566, 73.0005949 , 73.10578414, 73.21097338]), array([77.21514684, 78.71514684, 80.21514684, 81.71514684, 83.21514684,
       84.71514684, 86.21514684, 87.71514684, 89.21514684])]","[[36.130859375, 7.232646942138672, 30.0], [6.945227146148682, 2.1037847995758057, 30.0]]",30.0,102,1.0,3.68231108280161,train,105.56127725488759,1,"[1, 2, 1]",pre
