t_list,x_list,v_list,v0,n_scn,iter,mse,type,mse_mean,N. file,DOE,processed
"[197.60000000000002, 197.65000000000003, 197.70000000000002, 197.75, 197.8, 197.85000000000002, 197.9, 197.95, 198.0, 198.05, 198.10000000000002, 198.15, 198.20000000000002, 198.25, 198.3, 198.35000000000002, 198.4, 198.45000000000002, 198.5, 198.55, 198.60000000000002, 198.65000000000003, 198.70000000000002, 198.75, 198.8]","[array([50.60468409, 50.5250238 , 50.4453635 , 50.3657032 , 50.28604291,
       50.25623411, 50.22642532, 50.19661652, 50.16680773, 50.15453952,
       50.14227131, 50.13000311, 50.1177349 , 50.11690358, 50.11607227,
       50.11524096, 50.11440964, 50.12978494, 50.14516024, 50.16053553,
       50.17591083, 50.208362  , 50.24081317, 50.27326435, 50.30571552]), array([55.43468393, 56.93468393, 58.43468393, 59.93468393, 61.43468393,
       62.93468393, 64.43468393, 65.93468393, 67.43468393, 68.93468393,
       70.43468393, 71.93468393, 73.43468393, 74.93468393, 76.43468393,
       77.93468393, 79.43468393, 80.93468393, 82.43468393, 83.93468393,
       85.43468393, 86.93468393, 88.43468393, 89.93468393, 91.43468393])]","[[-1.5932059288024902, 30.0], [-0.5961759090423584, 30.0], [-0.24536412954330444, 30.0], [-0.016626298427581787, 30.0], [0.3075059652328491, 30.0], [0.6490234136581421, 30.0]]",30.0,20,1.0,156.85110832482104,train,48.92324826287554,9,"[1, 10, 1]",pre
"[205.8, 205.85000000000002, 205.9, 205.95, 206.0, 206.05, 206.10000000000002, 206.15, 206.20000000000002]","[array([32.17447451, 32.54669848, 32.91892245, 33.29114643, 33.6633704 ,
       34.03182498, 34.40027955, 34.76873413, 35.1371887 ]), array([51.57846757, 51.88509192, 52.19171626, 52.4983406 , 52.80496494,
       53.19418186, 53.58339879, 53.97261571, 54.36183263]), array([67.82496174, 69.32496174, 70.82496174, 72.32496174, 73.82496174,
       75.32496174, 76.82496174, 78.32496174, 79.82496174])]","[[7.444479465484619, 6.132486820220947, 30.0], [7.369091510772705, 7.784338474273682, 30.0]]",30.0,32,1.0,2.6465580205611494,train,48.92324826287554,9,"[1, 10, 1]",pre
"[117.0, 117.05, 117.1, 117.15, 117.2, 117.25, 117.30000000000001, 117.35000000000001, 117.4, 117.45, 117.5, 117.55000000000001, 117.60000000000001, 117.65, 117.70000000000002, 117.75000000000001, 117.80000000000001, 117.85000000000001, 117.9, 117.95, 118.0, 118.05, 118.1, 118.15, 118.2, 118.25, 118.30000000000001, 118.35000000000001, 118.4]","[array([17.14410946, 17.68796412, 18.23181879, 18.77567345, 19.31952812,
       19.93511001, 20.55069191, 21.1662738 , 21.78185569, 22.39479787,
       23.00774004, 23.62068221, 24.23362438, 24.89120695, 25.54878952,
       26.20637209, 26.86395466, 27.56880619, 28.27365772, 28.97850925,
       29.68336078, 30.43799278, 31.19262478, 31.94725677, 32.70188877,
       33.47350775, 34.24512674, 35.01674573, 35.78836471]), array([42.06447152, 43.56447152, 45.06447152, 46.56447152, 48.06447152,
       49.56447152, 51.06447152, 52.56447152, 54.06447152, 55.56447152,
       57.06447152, 58.56447152, 60.06447152, 61.56447152, 63.06447152,
       64.56447152, 66.06447152, 67.56447152, 69.06447152, 70.56447152,
       72.06447152, 73.56447152, 75.06447152, 76.56447152, 78.06447152,
       79.56447152, 81.06447152, 82.56447152, 84.06447152])]","[[10.877093315124512, 30.0], [12.311637878417969, 30.0], [12.258843421936035, 30.0], [13.151651382446289, 30.0], [14.097030639648438, 30.0], [15.092639923095703, 30.0], [15.432379722595215, 30.0]]",30.0,7,1.0,71.90525420880464,train,48.92324826287554,9,"[1, 10, 1]",pre
"[140.0, 140.05, 140.1, 140.14999999999998, 140.2, 140.25, 140.3, 140.35, 140.4]","[array([59.25023729, 59.49328045, 59.73632361, 59.97936677, 60.22240993,
       60.5088875 , 60.79536506, 61.08184263, 61.3683202 ]), array([69.81953059, 71.31953059, 72.81953059, 74.31953059, 75.81953059,
       77.31953059, 78.81953059, 80.31953059, 81.81953059])]","[[4.860863208770752, 30.0], [5.729551315307617, 30.0]]",30.0,10,1.0,13.20308586642691,train,48.92324826287554,9,"[1, 10, 1]",pre
"[161.60000000000002, 161.65000000000003, 161.70000000000002, 161.75, 161.8, 161.85000000000002, 161.9, 161.95, 162.0, 162.05, 162.1, 162.14999999999998, 162.2, 162.25, 162.3, 162.35, 162.4, 162.45000000000002, 162.5, 162.55, 162.60000000000002, 162.65000000000003, 162.70000000000002, 162.75, 162.8]","[array([49.19422981, 49.3270889 , 49.459948  , 49.5928071 , 49.7256662 ,
       49.9465001 , 50.167334  , 50.38816789, 50.60900179, 50.94050399,
       51.27200619, 51.60350839, 51.93501059, 52.45345279, 52.97189499,
       53.49033719, 54.00877939, 54.69964806, 55.39051672, 56.08138539,
       56.77225405, 57.55380732, 58.33536059, 59.11691386, 59.89846712]), array([54.1373873, 55.6373873, 57.1373873, 58.6373873, 60.1373873,
       61.6373873, 63.1373873, 64.6373873, 66.1373873, 67.6373873,
       69.1373873, 70.6373873, 72.1373873, 73.6373873, 75.1373873,
       76.6373873, 78.1373873, 79.6373873, 81.1373873, 82.6373873,
       84.1373873, 85.6373873, 87.1373873, 88.6373873, 90.1373873])]","[[2.657181978225708, 30.0], [4.416677951812744, 30.0], [6.630043983459473, 30.0], [10.368844032287598, 30.0], [13.817373275756836, 30.0], [15.631065368652344, 30.0]]",30.0,14,1.0,40.70452726224522,train,48.92324826287554,9,"[1, 10, 1]",pre
"[117.80000000000001, 117.85000000000001, 117.9, 117.95, 118.0, 118.05, 118.1, 118.15, 118.2, 118.25, 118.30000000000001, 118.35000000000001, 118.4]","[array([26.17012148, 27.07752791, 27.98493433, 28.89234076, 29.79974719,
       30.06233995, 30.32493272, 30.58752549, 30.85011826, 31.75645047,
       32.66278267, 33.56911488, 34.47544709]), array([38.12400116, 40.35478367, 42.58556618, 44.81634869, 47.0471312 ,
       47.72352743, 48.39992365, 49.07631988, 49.75271611, 51.81690621,
       53.88109631, 55.94528641, 58.00947651]), array([67.85743063, 69.35743063, 70.85743063, 72.35743063, 73.85743063,
       75.35743063, 76.85743063, 78.35743063, 79.85743063, 81.35743063,
       82.85743063, 84.35743063, 85.85743063])]","[[18.148128509521484, 44.61565017700195, 30.0], [5.251855373382568, 13.527924537658691, 30.0], [18.126644134521484, 41.2838020324707, 30.0]]",30.0,28,1.0,8.22895589439427,train,48.92324826287554,9,"[1, 10, 1]",pre
"[121.4, 121.45, 121.5, 121.55000000000001, 121.60000000000001, 121.65, 121.70000000000002, 121.75000000000001, 121.80000000000001, 121.85000000000001, 121.9, 121.95, 122.0]","[array([41.88815277, 41.93053745, 41.97292213, 42.01530682, 42.0576915 ,
       46.74236893, 46.81984591, 46.89732288, 46.97479986, 51.2820426 ,
       51.36616113, 51.45027966, 51.53439818]), array([43.63086318, 44.17584013, 44.72081708, 45.26579403, 45.81077098,
       50.43983134, 50.97989496, 51.51995858, 52.0600222 , 55.2814118 ,
       55.82827827, 56.37514473, 56.9220112 ]), array([68.23688061, 69.73688061, 71.23688061, 72.73688061, 74.23688061,
       75.7787731 , 77.2787731 , 78.7787731 , 80.2787731 , 80.92787145,
       82.42787145, 83.92787145, 85.42787145])]","[[0.8476936221122742, 10.89953899383545, 30.0], [1.549539566040039, 10.80127239227295, 30.0], [1.6823705434799194, 10.937329292297363, 30.0]]",30.0,31,,8.149265076709016,test,6.07927266727973,9,"[1, 10, 1]",pre
"[165.60000000000002, 165.65000000000003, 165.70000000000002, 165.75, 165.8, 165.85000000000002, 165.9, 165.95, 166.0, 166.05, 166.10000000000002, 166.15, 166.20000000000002, 166.25, 166.3, 166.35000000000002, 166.4, 166.45000000000002, 166.5, 166.55, 166.60000000000002, 166.65000000000003, 166.70000000000002, 166.75, 166.8, 166.85000000000002, 166.9, 166.95, 167.0]","[array([56.98511179, 57.47582715, 57.96654251, 58.45725787, 58.94797324,
       58.65409702, 59.16205114, 59.67000526, 60.17795938, 61.35508372,
       61.8799411 , 62.40479848, 62.92965585, 63.35721948, 63.91563017,
       64.47404086, 65.03245156, 66.07735071, 66.6454381 , 67.21352549,
       67.78161287, 68.22324464, 68.83188865, 69.44053265, 70.04917666,
       69.69852279, 70.34971746, 71.00091212, 71.65210679]), array([ 79.08561295,  80.58561295,  82.08561295,  83.58561295,
        85.08561295,  82.54223763,  84.04223763,  85.54223763,
        87.04223763,  86.00681672,  87.50681672,  89.00681672,
        90.50681672,  89.52562108,  91.02562108,  92.52562108,
        94.02562108,  92.68335302,  94.18335302,  95.68335302,
        97.18335302,  96.66401839,  98.16401839,  99.66401839,
       101.16401839, 100.06525447, 101.56525447, 103.06525447,
       104.56525447])]","[[9.81430721282959, 30.0], [10.159082412719727, 30.0], [10.497147560119629, 30.0], [11.168213844299316, 30.0], [11.361747741699219, 30.0], [12.172880172729492, 30.0], [13.023893356323242, 30.0]]",30.0,15,,3.491391244875397,test,6.07927266727973,9,"[1, 10, 1]",pre
"[37.79999999999999, 37.849999999999994, 37.89999999999999, 37.94999999999999, 37.99999999999999, 38.04999999999999, 38.099999999999994, 38.14999999999999, 38.19999999999999, 38.249999999999986, 38.29999999999999, 38.349999999999994, 38.39999999999999, 38.44999999999999, 38.49999999999999, 38.55, 38.599999999999994, 38.64999999999999, 38.69999999999999, 38.74999999999999, 38.79999999999999, 38.849999999999994, 38.89999999999999, 38.94999999999999, 38.99999999999999]","[array([35.4797897 , 35.84235464, 36.20491959, 36.56748453, 36.93004948,
       40.13971745, 40.5279877 , 40.91625796, 41.30452822, 43.98121075,
       44.36372201, 44.74623327, 45.12874453, 48.98931677, 49.38780782,
       49.78629887, 50.18478992, 53.83288685, 54.23806101, 54.64323517,
       55.04840933, 59.06628298, 59.45201651, 59.83775004, 60.22348358]), array([51.68630857, 51.82405283, 51.96179709, 52.09954135, 52.23728561,
       57.25358184, 57.37084548, 57.48810912, 57.60537276, 60.87262571,
       61.02589466, 61.1791636 , 61.33243255, 66.58826383, 66.73162701,
       66.87499019, 67.01835337, 71.70436626, 71.81996208, 71.9355579 ,
       72.05115372, 76.0629388 , 76.17685254, 76.29076628, 76.40468001]), array([57.69116027, 59.19116027, 60.69116027, 62.19116027, 63.69116027,
       63.70077185, 65.20077185, 66.70077185, 68.20077185, 68.93197796,
       70.43197796, 71.93197796, 73.43197796, 74.20639311, 75.70639311,
       77.20639311, 78.70639311, 78.07632181, 79.57632181, 81.07632181,
       82.57632181, 82.35897676, 83.85897676, 85.35897676, 86.85897676])]","[[7.251298904418945, 2.754885196685791, 30.0], [7.765405178070068, 2.3452727794647217, 30.0], [7.6502251625061035, 3.0653789043426514, 30.0], [7.969820976257324, 2.8672635555267334, 30.0], [8.103483200073242, 2.3119163513183594, 30.0], [7.714670658111572, 2.2782747745513916, 30.0]]",30.0,26,,8.175453137264595,test,6.07927266727973,9,"[1, 10, 1]",pre
"[186.20000000000002, 186.25, 186.3, 186.35000000000002, 186.4, 186.45000000000002, 186.5, 186.55, 186.60000000000002, 186.65000000000003, 186.70000000000002, 186.75, 186.8, 186.85000000000002, 186.9, 186.95, 187.0, 187.05, 187.10000000000002, 187.15, 187.20000000000002, 187.25, 187.3, 187.35000000000002, 187.4, 187.45000000000002, 187.5, 187.55, 187.60000000000002, 187.65000000000003, 187.70000000000002, 187.75, 187.8, 187.85000000000002, 187.9, 187.95, 188.0, 188.05, 188.10000000000002, 188.15, 188.20000000000002, 188.25, 188.3, 188.35000000000002, 188.4, 188.45000000000002, 188.5, 188.55, 188.60000000000002, 188.65000000000003, 188.70000000000002, 188.75, 188.8, 188.85000000000002, 188.9, 188.95, 189.0, 189.05, 189.10000000000002, 189.15, 189.20000000000002, 189.25, 189.3, 189.35000000000002, 189.4]","[array([52.58457425, 52.97164403, 53.3587138 , 53.74578357, 54.13285335,
       53.29825112, 53.68416361, 54.0700761 , 54.45598859, 53.62485808,
       54.00961314, 54.3943682 , 54.77912327, 53.95146498, 54.33506257,
       54.71866016, 55.10225775, 54.27807172, 54.66051167, 55.04295162,
       55.42539157, 54.60467842, 54.98596067, 55.36724293, 55.74852519,
       54.93128492, 55.3114093 , 55.69153367, 56.07165805, 55.25789144,
       55.63685796, 56.01582449, 56.39479101, 55.58449773, 55.96230616,
       56.34011459, 56.71792301, 56.71706478, 57.07572913, 57.43439348,
       57.79305782, 59.85549175, 60.14997458, 60.44445741, 60.73894024,
       63.62062287, 63.83623392, 64.05184498, 64.26745603, 67.34577305,
       67.4834604 , 67.62114775, 67.7588351 , 70.20172956, 70.28204894,
       70.36236831, 70.44268769, 73.00749957, 73.02316447, 73.03882936,
       73.05449425, 74.06682908, 74.09932768, 74.13182629, 74.1643249 ]), array([69.91435886, 71.41435886, 72.91435886, 74.41435886, 75.91435886,
       71.68902364, 73.18902364, 74.68902364, 76.18902364, 71.96368841,
       73.46368841, 74.96368841, 76.46368841, 72.23835318, 73.73835318,
       75.23835318, 76.73835318, 72.51301796, 74.01301796, 75.51301796,
       77.01301796, 72.78768273, 74.28768273, 75.78768273, 77.28768273,
       73.06234751, 74.56234751, 76.06234751, 77.56234751, 73.33701228,
       74.83701228, 76.33701228, 77.83701228, 73.61167705, 75.11167705,
       76.61167705, 78.11167705, 73.88634183, 75.38634183, 76.88634183,
       78.38634183, 74.1610066 , 75.6610066 , 77.1610066 , 78.6610066 ,
       74.43567137, 75.93567137, 77.43567137, 78.93567137, 74.71033615,
       76.21033615, 77.71033615, 79.21033615, 74.98500092, 76.48500092,
       77.98500092, 79.48500092, 75.2596657 , 76.7596657 , 78.2596657 ,
       79.7596657 , 76.90051028, 78.40051028, 79.90051028, 81.40051028])]","[[7.741395473480225, 30.0], [7.718249797821045, 30.0], [7.695101261138916, 30.0], [7.671951770782471, 30.0], [7.648798942565918, 30.0], [7.625645160675049, 30.0], [7.602487564086914, 30.0], [7.5793304443359375, 30.0], [7.556168556213379, 30.0], [7.1732869148254395, 30.0], [5.8896565437316895, 30.0], [4.312221050262451, 30.0], [2.75374698638916, 30.0], [1.6063874959945679, 30.0], [0.3132978677749634, 30.0], [0.649972140789032, 30.0]]",30.0,17,,15.422231104170415,test,6.07927266727973,9,"[1, 10, 1]",pre
