t_list,x_list,v_list,v0_scn,v0_scn_mean,n_scn,N. file,iter,DOE,processed
"[240.64, 240.69, 240.74, 240.79, 240.84, 240.89, 240.94, 240.99, 241.04]","[array([37.36149996, 39.40534666, 41.44919337, 43.49304007, 45.53688677,
       47.46227015, 49.38765352, 51.3130369 , 53.23842028]), array([72.75365783, 73.22453767, 73.69541751, 74.16629735, 74.6371772 ,
       75.18931462, 75.74145204, 76.29358946, 76.84572689]), array([81.26168384, 82.76168384, 84.26168384, 85.76168384, 87.26168384,
       88.76168384, 90.26168384, 91.76168384, 93.26168384])]","[[40.87693405151367, 9.417596817016602, 30.0], [38.507667541503906, 11.04274845123291, 30.0]]",[30],30.0,10,1,1,"[1, 2, 1]",post
"[253.64, 253.69, 253.74, 253.79, 253.84, 253.89, 253.94, 253.99, 254.04]","[array([26.83550775, 27.81470086, 28.79389398, 29.77308709, 30.75228021,
       31.74734485, 32.74240949, 33.73747413, 34.73253877]), array([44.53373124, 46.12852895, 47.72332665, 49.31812436, 50.91292207,
       52.49115636, 54.06939065, 55.64762494, 57.22585923]), array([73.06370637, 74.56370637, 76.06370637, 77.56370637, 79.06370637,
       80.56370637, 82.06370637, 83.56370637, 85.06370637])]","[[19.5838623046875, 31.895954132080078, 30.0], [19.90129280090332, 31.564685821533203, 30.0]]",[30],30.0,11,1,1,"[1, 2, 1]",post
"[262.64, 262.69, 262.74, 262.78999999999996, 262.84, 262.89, 262.94, 262.99, 263.04, 263.09000000000003, 263.14, 263.19, 263.24, 263.29, 263.34000000000003, 263.39, 263.44, 263.49, 263.53999999999996, 263.59, 263.64]","[array([34.13341557, 34.43922967, 34.74504376, 35.05085786, 35.35667196,
       35.95009151, 36.54351107, 37.13693062, 37.73035017, 38.6745875 ,
       39.61882483, 40.56306215, 41.50729948, 42.11182767, 42.71635586,
       43.32088405, 43.92541224, 44.25534678, 44.58528133, 44.91521588,
       45.24515043]), array([39.81100209, 40.57537816, 41.33975423, 42.10413029, 42.86850636,
       44.5186395 , 46.16877263, 47.81890576, 49.46903889, 51.23023217,
       52.99142545, 54.75261872, 56.513812  , 58.8802234 , 61.2466348 ,
       63.6130462 , 65.9794576 , 67.56671479, 69.15397198, 70.74122918,
       72.32848637]), array([53.35816516, 54.85816516, 56.35816516, 57.85816516, 59.35816516,
       60.85816516, 62.35816516, 63.85816516, 65.35816516, 66.85816516,
       68.35816516, 69.85816516, 71.35816516, 72.85816516, 74.35816516,
       75.85816516, 77.35816516, 78.85816516, 80.35816516, 81.85816516,
       83.35816516])]","[[6.116281986236572, 15.287521362304688, 30.0], [11.868391036987305, 33.002662658691406, 30.0], [18.884746551513672, 35.2238655090332, 30.0], [12.090563774108887, 47.32822799682617, 30.0], [6.598690986633301, 31.74514389038086, 30.0]]",[30],30.0,12,1,1,"[1, 2, 1]",post
"[314.84, 314.89, 314.93999999999994, 314.98999999999995, 315.03999999999996, 315.09, 315.14, 315.18999999999994, 315.23999999999995, 315.28999999999996, 315.34, 315.39, 315.44, 315.49, 315.53999999999996, 315.59, 315.64]","[array([14.49940545, 18.07767427, 21.65594308, 25.2342119 , 28.81248071,
       28.97598247, 29.13948424, 29.302986  , 29.46648776, 29.99836729,
       30.53024681, 31.06212633, 31.59400585, 32.68933494, 33.78466403,
       34.87999313, 35.97532222]), array([50.3779938 , 52.11364233, 53.84929087, 55.58493941, 57.32058794,
       57.39380702, 57.46702609, 57.54024516, 57.61346424, 57.82726438,
       58.04106452, 58.25486467, 58.46866481, 58.95855372, 59.44844263,
       59.93833153, 60.42822044]), array([67.92920197, 69.42920197, 70.92920197, 72.42920197, 73.92920197,
       75.42920197, 76.92920197, 78.42920197, 79.92920197, 81.42920197,
       82.92920197, 84.42920197, 85.92920197, 87.42920197, 88.92920197,
       90.42920197, 91.92920197])]","[[71.56537628173828, 34.71297073364258, 30.0], [3.2700352668762207, 1.464381456375122, 30.0], [10.637590408325195, 4.276002883911133, 30.0], [21.90658187866211, 9.797778129577637, 30.0]]",[30],30.0,13,1,1,"[1, 2, 1]",post
"[325.23999999999995, 325.28999999999996, 325.34, 325.39, 325.44, 325.49, 325.53999999999996, 325.59, 325.64, 325.69, 325.74, 325.78999999999996, 325.84, 325.89, 325.93999999999994, 325.98999999999995, 326.03999999999996, 326.09, 326.14, 326.18999999999994, 326.23999999999995, 326.28999999999996, 326.34, 326.39, 326.44]","[array([31.50536204, 31.74007383, 31.97478562, 32.20949741, 32.4442092 ,
       32.86290155, 33.2815939 , 33.70028625, 34.1189786 , 34.85457144,
       35.59016428, 36.32575713, 37.06134997, 37.71281271, 38.36427546,
       39.0157382 , 39.66720095, 40.50301628, 41.33883162, 42.17464695,
       43.01046229, 44.1064889 , 45.20251551, 46.29854212, 47.39456873]), array([37.23630888, 37.63608824, 38.03586761, 38.43564698, 38.83542635,
       39.61373331, 40.39204027, 41.17034723, 41.94865419, 43.07473976,
       44.20082533, 45.32691089, 46.45299646, 47.76833049, 49.08366453,
       50.39899856, 51.7143326 , 53.17933828, 54.64434396, 56.10934965,
       57.57435533, 59.43668176, 61.29900819, 63.16133463, 65.02366106]), array([46.74184727, 48.24184727, 49.74184727, 51.24184727, 52.74184727,
       54.24184727, 55.74184727, 57.24184727, 58.74184727, 60.24184727,
       61.74184727, 63.24184727, 64.74184727, 66.24184727, 67.74184727,
       69.24184727, 70.74184727, 72.24184727, 73.74184727, 75.24184727,
       76.74184727, 78.24184727, 79.74184727, 81.24184727, 82.74184727])]","[[4.694235801696777, 7.995587348937988, 30.0], [8.373847007751465, 15.566139221191406, 30.0], [14.711856842041016, 22.521711349487305, 30.0], [13.029254913330078, 26.30668067932129, 30.0], [16.716306686401367, 29.300113677978516, 30.0], [21.9205322265625, 37.24652862548828, 30.0]]",[30],30.0,14,1,1,"[1, 2, 1]",post
"[354.03999999999996, 354.09, 354.14, 354.19, 354.24, 354.28999999999996, 354.34, 354.39, 354.43999999999994, 354.48999999999995, 354.53999999999996, 354.59, 354.64]","[array([48.58337263, 48.81251115, 49.04164966, 49.27078818, 49.4999267 ,
       49.6005312 , 49.7011357 , 49.80174019, 49.90234469, 49.95960207,
       50.01685945, 50.07411683, 50.13137421]), array([49.9139655 , 52.87546262, 55.83695974, 58.79845685, 61.75995397,
       62.67822827, 63.59650258, 64.51477689, 65.4330512 , 66.94326791,
       68.45348462, 69.96370134, 71.47391805]), array([67.01314733, 68.51314733, 70.01314733, 71.51314733, 73.01314733,
       74.51314733, 76.01314733, 77.51314733, 79.01314733, 80.51314733,
       82.01314733, 83.51314733, 85.01314733])]","[[4.582770347595215, 59.229942321777344, 30.0], [2.012089967727661, 18.36548614501953, 30.0], [1.1451475620269775, 30.204334259033203, 30.0]]",[30],30.0,15,1,1,"[1, 2, 1]",post
"[363.43999999999994, 363.48999999999995, 363.53999999999996, 363.59, 363.64, 363.69, 363.74, 363.78999999999996, 363.84, 363.89, 363.93999999999994, 363.98999999999995, 364.03999999999996]","[array([22.83345733, 23.22831669, 23.62317605, 24.01803542, 24.41289478,
       24.73249555, 25.05209632, 25.3716971 , 25.69129787, 26.03480525,
       26.37831264, 26.72182002, 27.06532741]), array([28.32730719, 31.6461804 , 34.96505362, 38.28392683, 41.60280005,
       44.01693312, 46.43106619, 48.84519926, 51.25933233, 53.391598  ,
       55.52386366, 57.65612932, 59.78839499]), array([73.24271281, 74.74271281, 76.24271281, 77.74271281, 79.24271281,
       80.74271281, 82.24271281, 83.74271281, 85.24271281, 86.74271281,
       88.24271281, 89.74271281, 91.24271281])]","[[7.897187232971191, 66.3774642944336, 30.0], [6.39201545715332, 48.28266143798828, 30.0], [6.870147705078125, 42.64531326293945, 30.0]]",[30],30.0,16,1,1,"[1, 2, 1]",post
"[386.64, 386.69, 386.74, 386.78999999999996, 386.84, 386.89, 386.93999999999994, 386.98999999999995, 387.03999999999996, 387.09, 387.14, 387.19, 387.24, 387.28999999999996, 387.34, 387.39, 387.43999999999994]","[array([27.96329849, 28.03842999, 28.11356149, 28.18869299, 28.26382449,
       28.45789254, 28.65196059, 28.84602864, 29.04009669, 29.37193544,
       29.7037742 , 30.03561295, 30.3674517 , 30.66648264, 30.96551359,
       31.26454454, 31.56357549]), array([29.43132683, 30.3180411 , 31.20475536, 32.09146963, 32.9781839 ,
       34.68197342, 36.38576294, 38.08955246, 39.79334198, 41.90484634,
       44.01635071, 46.12785507, 48.23935944, 50.0432674 , 51.84717537,
       53.65108334, 55.4549913 ]), array([51.07402836, 52.57402836, 54.07402836, 55.57402836, 57.07402836,
       58.57402836, 60.07402836, 61.57402836, 63.07402836, 64.57402836,
       66.07402836, 67.57402836, 69.07402836, 70.57402836, 72.07402836,
       73.57402836, 75.07402836])]","[[1.5026299953460693, 17.734285354614258, 30.0], [3.8813610076904297, 34.07579040527344, 30.0], [6.636775016784668, 42.23008728027344, 30.0], [5.980618953704834, 36.07815933227539, 30.0]]",[30],30.0,17,1,1,"[1, 2, 1]",post
"[431.84, 431.89, 431.93999999999994, 431.98999999999995, 432.03999999999996, 432.09, 432.14, 432.19, 432.24]","[array([33.57140921, 34.90192755, 36.23244589, 37.56296423, 38.89348257,
       40.05340021, 41.21331785, 42.37323549, 43.53315313]), array([48.43508042, 51.22287587, 54.01067132, 56.79846677, 59.58626221,
       61.92007149, 64.25388077, 66.58769006, 68.92149934]), array([79.49944098, 80.99944098, 82.49944098, 83.99944098, 85.49944098,
       86.99944098, 88.49944098, 89.99944098, 91.49944098])]","[[26.610366821289062, 55.75590896606445, 30.0], [23.198352813720703, 46.676185607910156, 30.0]]",[30],30.0,18,1,1,"[1, 2, 1]",post
"[446.24, 446.28999999999996, 446.34, 446.39, 446.43999999999994, 446.48999999999995, 446.53999999999996, 446.59, 446.64, 446.69, 446.74, 446.78999999999996, 446.84]","[array([17.08434134, 18.00601873, 18.92769613, 19.84937353, 20.77105093,
       21.1275044 , 21.48395786, 21.84041133, 22.1968648 , 22.73565612,
       23.27444744, 23.81323876, 24.35203009]), array([29.59132804, 32.02895698, 34.46658592, 36.90421485, 39.34184379,
       40.3655673 , 41.3892908 , 42.41301431, 43.43673782, 44.99958553,
       46.56243324, 48.12528095, 49.68812866]), array([62.54475553, 64.04475553, 65.54475553, 67.04475553, 68.54475553,
       70.04475553, 71.54475553, 73.04475553, 74.54475553, 76.04475553,
       77.54475553, 79.04475553, 80.54475553])]","[[18.433547973632812, 48.75257873535156, 30.0], [7.1290693283081055, 20.474470138549805, 30.0], [10.775826454162598, 31.256954193115234, 30.0]]",[30],30.0,19,1,1,"[1, 2, 1]",post
"[447.43999999999994, 447.48999999999995, 447.53999999999996, 447.59, 447.64, 447.69, 447.74, 447.78999999999996, 447.84, 447.89, 447.93999999999994, 447.98999999999995, 448.03999999999996]","[array([45.01376376, 45.23034218, 45.44692059, 45.663499  , 45.88007741,
       46.09461231, 46.30914722, 46.52368212, 46.73821702, 46.84045534,
       46.94269366, 47.04493199, 47.14717031]), array([49.5350514 , 50.18276506, 50.83047872, 51.47819238, 52.12590604,
       52.84167009, 53.55743414, 54.27319818, 54.98896223, 55.83904586,
       56.6891295 , 57.53921314, 58.38929678]), array([63.13879414, 64.63879414, 66.13879414, 67.63879414, 69.13879414,
       70.63879414, 72.13879414, 73.63879414, 75.13879414, 76.63879414,
       78.13879414, 79.63879414, 81.13879414])]","[[4.331568241119385, 12.954273223876953, 30.0], [4.290698051452637, 14.31528091430664, 30.0], [2.044766426086426, 17.001672744750977, 30.0]]",[30],30.0,20,1,1,"[1, 2, 1]",post
"[495.84, 495.89, 495.93999999999994, 495.98999999999995, 496.03999999999996, 496.09, 496.14, 496.19, 496.24]","[array([39.78329433, 41.53655131, 43.2898083 , 45.04306529, 46.79632228,
       47.76376432, 48.73120635, 49.69864839, 50.66609042]), array([71.34368703, 71.66838908, 71.99309113, 72.31779318, 72.64249523,
       72.88467476, 73.1268543 , 73.36903384, 73.61121337]), array([77.21514684, 78.71514684, 80.21514684, 81.71514684, 83.21514684,
       84.71514684, 86.21514684, 87.71514684, 89.21514684])]","[[35.06513977050781, 6.4940409660339355, 30.0], [19.348840713500977, 4.84359073638916, 30.0]]",[30],30.0,21,1,1,"[1, 2, 1]",post
"[496.84, 496.89, 496.93999999999994, 496.98999999999995, 497.03999999999996, 497.09, 497.14, 497.19, 497.24, 497.29, 497.34000000000003, 497.39, 497.44, 497.49, 497.53999999999996, 497.59, 497.64]","[array([32.92039697, 33.67939231, 34.43838765, 35.197383  , 35.95637834,
       36.81486137, 37.6733444 , 38.53182742, 39.39031045, 40.36810758,
       41.34590471, 42.32370183, 43.30149896, 44.42274358, 45.5439882 ,
       46.66523282, 47.78647744]), array([53.80017695, 54.0290158 , 54.25785465, 54.4866935 , 54.71553235,
       55.07596045, 55.43638854, 55.79681664, 56.15724473, 56.58772631,
       57.01820788, 57.44868946, 57.87917104, 58.27502723, 58.67088342,
       59.06673961, 59.4625958 ]), array([60.06827863, 61.56827863, 63.06827863, 64.56827863, 66.06827863,
       67.56827863, 69.06827863, 70.56827863, 72.06827863, 73.56827863,
       75.06827863, 76.56827863, 78.06827863, 79.56827863, 81.06827863,
       82.56827863, 84.06827863])]","[[15.179906845092773, 4.57677698135376, 30.0], [17.169660568237305, 7.208561897277832, 30.0], [19.55594253540039, 8.609631538391113, 30.0], [22.42489242553711, 7.917123794555664, 30.0]]",[30],30.0,22,1,1,"[1, 2, 1]",post
"[499.03999999999996, 499.09, 499.14, 499.19, 499.24, 499.29, 499.34000000000003, 499.39, 499.44]","[array([45.16576677, 46.37620722, 47.58664766, 48.79708811, 50.00752855,
       51.07992254, 52.15231653, 53.22471052, 54.29710451]), array([70.13439753, 70.49317686, 70.8519562 , 71.21073554, 71.56951487,
       71.95289218, 72.3362695 , 72.71964681, 73.10302412]), array([77.54219953, 79.04219953, 80.54219953, 82.04219953, 83.54219953,
       85.04219953, 86.54219953, 88.04219953, 89.54219953])]","[[24.20880889892578, 7.175586700439453, 30.0], [21.447879791259766, 7.667546272277832, 30.0]]",[30],30.0,23,1,1,"[1, 2, 1]",post
"[500.64, 500.69, 500.74, 500.78999999999996, 500.84, 500.89, 500.93999999999994, 500.98999999999995, 501.03999999999996]","[array([36.49947975, 36.90742796, 37.31537617, 37.72332438, 38.13127258,
       38.31365317, 38.49603375, 38.67841433, 38.86079491]), array([43.06422892, 45.01088381, 46.9575387 , 48.90419359, 50.85084848,
       51.69232883, 52.53380919, 53.37528954, 54.21676989]), array([74.39683215, 75.89683215, 77.39683215, 78.89683215, 80.39683215,
       81.89683215, 83.39683215, 84.89683215, 86.39683215])]","[[8.158964157104492, 38.93309783935547, 30.0], [3.647611618041992, 16.829607009887695, 30.0]]",[30],30.0,24,1,1,"[1, 2, 1]",post
"[502.24, 502.29, 502.34000000000003, 502.39, 502.44, 502.49, 502.53999999999996, 502.59, 502.64, 502.69, 502.74, 502.78999999999996, 502.84, 502.89, 502.93999999999994, 502.98999999999995, 503.03999999999996]","[array([33.19840612, 33.32942857, 33.46045103, 33.59147348, 33.72249593,
       33.82040217, 33.9183084 , 34.01621463, 34.11412086, 34.19394231,
       34.27376375, 34.35358519, 34.43340664, 34.49529354, 34.55718045,
       34.61906736, 34.68095426]), array([37.18466714, 38.08349193, 38.98231671, 39.8811415 , 40.77996629,
       41.72145246, 42.66293862, 43.60442479, 44.54591096, 45.47444881,
       46.40298665, 47.3315245 , 48.26006234, 49.16740945, 50.07475656,
       50.98210366, 51.88945077]), array([66.18904415, 67.68904415, 69.18904415, 70.68904415, 72.18904415,
       73.68904415, 75.18904415, 76.68904415, 78.18904415, 79.68904415,
       81.18904415, 82.68904415, 84.18904415, 85.68904415, 87.18904415,
       88.68904415, 90.18904415])]","[[2.6204490661621094, 17.97649574279785, 30.0], [1.9581246376037598, 18.829723358154297, 30.0], [1.5964288711547852, 18.570756912231445, 30.0], [1.2377381324768066, 18.146942138671875, 30.0]]",[30],30.0,25,1,1,"[1, 2, 1]",post
"[534.84, 534.89, 534.94, 534.99, 535.04, 535.0899999999999, 535.14, 535.19, 535.24]","[array([34.71300812, 34.88877521, 35.0645423 , 35.24030938, 35.41607647,
       35.6606731 , 35.90526972, 36.14986634, 36.39446297]), array([40.14357858, 41.16564765, 42.18771672, 43.20978579, 44.23185487,
       45.30255208, 46.37324929, 47.4439465 , 48.51464372]), array([72.71564467, 74.21564467, 75.71564467, 77.21564467, 78.71564467,
       80.21564467, 81.71564467, 83.21564467, 84.71564467])]","[[3.5153417587280273, 20.441381454467773, 30.0], [4.891932487487793, 21.413944244384766, 30.0]]",[30],30.0,26,1,1,"[1, 2, 1]",post
"[573.84, 573.89, 573.94, 573.99, 574.04, 574.0899999999999, 574.14, 574.19, 574.24, 574.29, 574.3399999999999, 574.39, 574.4399999999999]","[array([42.76867897, 43.21145774, 43.65423652, 44.0970153 , 44.53979408,
       45.01446907, 45.48914405, 45.96381904, 46.43849403, 46.8803446 ,
       47.32219516, 47.76404573, 48.2058963 ]), array([56.8565305 , 57.59463866, 58.33274682, 59.07085497, 59.80896313,
       60.64601119, 61.48305924, 62.32010729, 63.15715535, 63.93679373,
       64.71643212, 65.4960705 , 66.27570889]), array([80.39402663, 81.89402663, 83.39402663, 84.89402663, 86.39402663,
       87.89402663, 89.39402663, 90.89402663, 92.39402663, 93.89402663,
       95.39402663, 96.89402663, 98.39402663])]","[[8.855575561523438, 14.762163162231445, 30.0], [9.493499755859375, 16.7409610748291, 30.0], [8.837011337280273, 15.592767715454102, 30.0]]",[30],30.0,27,1,1,"[1, 2, 1]",post
"[86.16000000000001, 86.21000000000001, 86.26000000000002, 86.31000000000002, 86.36000000000001, 86.41000000000001, 86.46000000000001, 86.51000000000002, 86.56000000000002, 86.61000000000001, 86.66000000000001, 86.71000000000001, 86.76, 86.81, 86.86000000000001, 86.91000000000001, 86.96000000000001]","[array([24.77925585, 25.39904449, 26.01883314, 26.63862179, 27.25841043,
       27.94083269, 28.62325495, 29.3056772 , 29.98809946, 30.65329674,
       31.31849401, 31.98369129, 32.64888857, 33.34454382, 34.04019907,
       34.73585432, 35.43150957]), array([42.85367035, 43.47344889, 44.09322742, 44.71300596, 45.3327845 ,
       45.93977555, 46.54676661, 47.15375766, 47.76074871, 48.35562767,
       48.95050663, 49.54538559, 50.14026455, 50.70277666, 51.26528877,
       51.82780088, 52.390313  ]), array([60.92779019, 62.42779019, 63.92779019, 65.42779019, 66.92779019,
       68.42779019, 69.92779019, 71.42779019, 72.92779019, 74.42779019,
       75.92779019, 77.42779019, 78.92779019, 80.42779019, 81.92779019,
       83.42779019, 84.92779019])]","[[12.395772933959961, 12.395570755004883, 30.0], [13.648445129394531, 12.13982105255127, 30.0], [13.303945541381836, 11.897579193115234, 30.0], [13.913105010986328, 11.250242233276367, 30.0]]",[30],30.0,0,2,1,"[1, 2, 1]",post
