t_list,x_list,v_list,v0,n_scn,iter,mse,type,mse_mean,N. file,DOE,processed
"[126.4, 126.45, 126.5, 126.55000000000001, 126.60000000000001, 126.65, 126.70000000000002, 126.75000000000001, 126.80000000000001, 126.85000000000001, 126.9, 126.95, 127.0]","[array([33.22520014, 33.22520013, 33.22520013, 33.22520012, 33.22520011,
       38.70776017, 38.70776016, 38.70776016, 38.70776015, 44.23466649,
       44.23466649, 44.23466648, 44.23466648]), array([63.04217416, 64.54217416, 66.04217416, 67.54217416, 69.04217416,
       70.96002921, 72.46002921, 73.96002921, 75.46002921, 77.33280342,
       78.83280342, 80.33280342, 81.83280342])]","[[-1.776333959924159e-07, 30.0], [-1.0738069278204421e-07, 30.0], [-6.810933683709663e-08, 30.0]]",30.0,8,,11.7550015791126,test,10.96672130787598,9,"[1, 10, 1]",pre
"[129.8, 129.85000000000002, 129.9, 129.95, 130.0, 130.05, 130.1, 130.14999999999998, 130.2, 130.25, 130.3, 130.35, 130.4, 130.45000000000002, 130.5, 130.55, 130.60000000000002, 130.65000000000003, 130.70000000000002, 130.75, 130.8, 130.85000000000002, 130.9, 130.95, 131.0]","[array([36.26758634, 36.26755697, 36.26752761, 36.26749825, 36.26746888,
       41.28585524, 41.28581643, 41.28577763, 41.28573883, 45.67840007,
       45.67838594, 45.67837181, 45.67835768, 49.71040477, 49.71039678,
       49.7103888 , 49.71038082, 54.36573201, 54.36572416, 54.36571631,
       54.36570846, 59.18865298, 59.18864533, 59.18863767, 59.18863002]), array([50.97781745, 52.47781745, 53.97781745, 55.47781745, 56.97781745,
       56.97170614, 58.47170614, 59.97170614, 61.47170614, 63.26175785,
       64.76175785, 66.26175785, 67.76175785, 68.36284086, 69.86284086,
       71.36284086, 72.86284086, 73.0490918 , 74.5490918 , 76.0490918 ,
       77.5490918 , 77.92032004, 79.42032004, 80.92032004, 82.42032004])]","[[-0.0005872870096936822, 30.0], [-0.0007760755834169686, 30.0], [-0.00028256201767362654, 30.0], [-0.00015963439363986254, 30.0], [-0.0001570169988553971, 30.0], [-0.0001530137815279886, 30.0]]",30.0,9,,9.97878779711038,test,10.96672130787598,9,"[1, 10, 1]",pre
"[195.0, 195.05, 195.10000000000002, 195.15, 195.20000000000002, 195.25, 195.3, 195.35000000000002, 195.4]","[array([49.51602589, 49.51602226, 49.51601864, 49.51601501, 49.51601139,
       52.57487733, 52.57487628, 52.57487523, 52.57487418]), array([68.1434742 , 69.6434742 , 71.1434742 , 72.6434742 , 74.1434742 ,
       75.01142049, 76.51142049, 78.01142049, 79.51142049])]","[[-7.250143971759826e-05, 30.0], [-2.1023774024797603e-05, 30.0]]",30.0,19,,4.611151146168089,test,10.96672130787598,9,"[1, 10, 1]",pre
"[203.8, 203.85000000000002, 203.9, 203.95, 204.0, 204.05, 204.10000000000002, 204.15, 204.20000000000002, 204.25, 204.3, 204.35000000000002, 204.4, 204.45000000000002, 204.5, 204.55, 204.60000000000002, 204.65000000000003, 204.70000000000002, 204.75, 204.8, 204.85000000000002, 204.9, 204.95, 205.0, 205.05, 205.10000000000002, 205.15, 205.20000000000002, 205.25, 205.3, 205.35000000000002, 205.4, 205.45000000000002, 205.5, 205.55, 205.60000000000002, 205.65000000000003, 205.70000000000002, 205.75, 205.8, 205.85000000000002, 205.9, 205.95, 206.0, 206.05, 206.10000000000002, 206.15, 206.20000000000002]","[array([32.88744869, 32.8519484 , 32.81644811, 32.78094783, 32.74544754,
       34.47720494, 34.4741071 , 34.47100927, 34.46791143, 36.5902586 ,
       36.58450377, 36.57874893, 36.5729941 , 38.21720457, 38.21255366,
       38.20790275, 38.20325184, 39.91571002, 39.9134153 , 39.91112057,
       39.90882585, 41.69204242, 41.69094477, 41.68984712, 41.68874947,
       43.73810857, 43.73752615, 43.73694372, 43.7363613 , 45.53912342,
       45.53894891, 45.5387744 , 45.53859989, 47.45938159, 47.45932631,
       47.45927102, 47.45921574, 49.53158025, 49.53155188, 49.53152351,
       49.53149514, 51.57845462, 51.57844167, 51.57842872, 51.57841577,
       53.48288339, 53.48288022, 53.48287705, 53.48287389]), array([32.94001054, 34.44001054, 35.94001054, 37.44001054, 38.94001054,
       38.06531783, 39.56531783, 41.06531783, 42.56531783, 41.36739058,
       42.86739058, 44.36739058, 45.86739058, 44.07880042, 45.57880042,
       47.07880042, 48.57880042, 47.58995693, 49.08995693, 50.58995693,
       52.08995693, 50.93032349, 52.43032349, 53.93032349, 55.43032349,
       54.24375279, 55.74375279, 57.24375279, 58.74375279, 58.37663582,
       59.87663582, 61.37663582, 62.87663582, 62.47795087, 63.97795087,
       65.47795087, 66.97795087, 65.80662238, 67.30662238, 68.80662238,
       70.30662238, 69.32496174, 70.82496174, 72.32496174, 73.82496174,
       73.8630967 , 75.3630967 , 76.8630967 , 78.3630967 ])]","[[-0.7100057601928711, 30.0], [-0.061956681311130524, 30.0], [-0.11509664356708527, 30.0], [-0.09301821887493134, 30.0], [-0.04589443653821945, 30.0], [-0.021952947601675987, 30.0], [-0.011648477055132389, 30.0], [-0.0034901616163551807, 30.0], [-0.001105710631236434, 30.0], [-0.0005673923878930509, 30.0], [-0.00025899926549755037, 30.0], [-6.332110206130892e-05, 30.0]]",30.0,21,,4.274425285792444,test,10.96672130787598,9,"[1, 10, 1]",pre
"[153.60000000000002, 153.65000000000003, 153.70000000000002, 153.75, 153.8, 153.85000000000002, 153.9, 153.95, 154.0]","[array([49.39668264, 49.39668188, 49.39668112, 49.39668036, 49.3966796 ,
       54.49473388, 54.49473325, 54.49473262, 54.494732  ]), array([70.93621462, 72.43621462, 73.93621462, 75.43621462, 76.93621462,
       77.88836552, 79.38836552, 80.88836552, 82.38836552])]","[[-1.5211210666166153e-05, 30.0], [-1.2577823326864745e-05, 30.0]]",30.0,12,,11.112455762890278,test,10.96672130787598,9,"[1, 10, 1]",pre
"[15.39999999999999, 15.449999999999989, 15.49999999999999, 15.54999999999999, 15.599999999999989, 15.64999999999999, 15.699999999999989, 15.74999999999999, 15.79999999999999, 15.84999999999999, 15.89999999999999, 15.949999999999989, 15.99999999999999, 16.04999999999999, 16.099999999999987, 16.149999999999988, 16.19999999999999, 16.24999999999999, 16.29999999999999, 16.349999999999987, 16.399999999999988]","[array([37.61086844, 37.61085246, 37.61083649, 37.61082052, 37.61080455,
       43.75832615, 43.75830537, 43.75828459, 43.7582638 , 50.82473231,
       50.82468616, 50.82464   , 50.82459385, 56.13011708, 56.13008507,
       56.13005306, 56.13002106, 62.383702  , 62.38366431, 62.38362662,
       62.38358893]), array([53.46432872, 54.96432872, 56.46432872, 57.96432872, 59.46432872,
       60.61795998, 62.11795998, 63.61795998, 65.11795998, 66.18382288,
       67.68382288, 69.18382288, 70.68382288, 72.17833662, 73.67833662,
       75.17833662, 76.67833662, 78.12430927, 79.62430927, 81.12430927,
       82.62430927])]","[[-0.00031942990608513355, 30.0], [-0.00041563273407518864, 30.0], [-0.0009230655850842595, 30.0], [-0.0006401408463716507, 30.0], [-0.0007538298377767205, 30.0]]",30.0,0,,16.032029637481017,test,10.96672130787598,9,"[1, 10, 1]",pre
"[51.39999999999999, 51.44999999999999, 51.49999999999999, 51.55, 51.599999999999994, 51.64999999999999, 51.69999999999999, 51.74999999999999, 51.79999999999999, 51.849999999999994, 51.89999999999999, 51.94999999999999, 51.99999999999999]","[array([59.49657447, 59.49191594, 59.48725742, 59.4825989 , 59.47794038,
       63.29285247, 63.29132083, 63.28978919, 63.28825755, 67.08522131,
       67.08475606, 67.08429082, 67.08382558]), array([63.84813801, 65.34813801, 66.84813801, 68.34813801, 69.84813801,
       71.84186179, 73.34186179, 74.84186179, 76.34186179, 78.03126895,
       79.53126895, 81.03126895, 82.53126895])]","[[-0.09317042678594589, 30.0], [-0.03063276968896389, 30.0], [-0.009304879233241081, 30.0]]",30.0,4,,5.638265602297923,test,10.96672130787598,9,"[1, 10, 1]",pre
"[172.60000000000002, 172.65000000000003, 172.70000000000002, 172.75, 172.8, 172.85000000000002, 172.9, 172.95, 173.0, 173.05, 173.10000000000002, 173.15, 173.20000000000002, 173.25, 173.3, 173.35000000000002, 173.4, 173.45000000000002, 173.5, 173.55, 173.60000000000002, 173.65000000000003, 173.70000000000002, 173.75, 173.8, 173.85000000000002, 173.9, 173.95, 174.0, 174.05, 174.10000000000002, 174.15, 174.20000000000002, 174.25, 174.3, 174.35000000000002, 174.4, 174.45000000000002, 174.5, 174.55, 174.60000000000002, 174.65000000000003, 174.70000000000002, 174.75, 174.8, 174.85000000000002, 174.9, 174.95, 175.0, 175.05, 175.10000000000002, 175.15, 175.20000000000002, 175.25, 175.3, 175.35000000000002, 175.4, 175.45000000000002, 175.5, 175.55, 175.60000000000002, 175.65000000000003, 175.70000000000002, 175.75, 175.8, 175.85000000000002, 175.9, 175.95, 176.0, 176.05, 176.10000000000002, 176.15, 176.20000000000002]","[array([33.54793054, 33.54792724, 33.54792393, 33.54792062, 33.54791732,
       35.06196155, 35.06195849, 35.06195542, 35.06195236, 36.10538772,
       36.10538555, 36.10538337, 36.1053812 , 38.29834508, 38.29834221,
       38.29833933, 38.29833646, 39.16987049, 39.16986803, 39.16986556,
       39.16986309, 40.69511625, 40.69511302, 40.69510979, 40.69510656,
       41.95945774, 41.9594547 , 41.95945167, 41.95944863, 44.57532109,
       44.57531547, 44.57530986, 44.57530425, 47.93674985, 47.93673441,
       47.93671897, 47.93670353, 51.64892563, 51.64886848, 51.64881133,
       51.64875419, 55.79680432, 55.79653498, 55.79626563, 55.79599629,
       59.74642886, 59.74521343, 59.743998  , 59.74278257, 62.85872821,
       62.85544819, 62.85216818, 62.84888816, 66.38463443, 66.37921474,
       66.37379505, 66.36837536, 70.04228715, 70.05416983, 70.06605251,
       70.0779352 , 70.94369509, 70.93886369, 70.93403229, 70.92920089,
       71.87983428, 71.87781657, 71.87579887, 71.87378116, 72.81846329,
       72.81794823, 72.81743317, 72.81691811]), array([52.34719283, 53.84719283, 55.34719283, 56.84719283, 58.34719283,
       55.502661  , 57.002661  , 58.502661  , 60.002661  , 57.18881865,
       58.68881865, 60.18881865, 61.68881865, 58.85921721, 60.35921721,
       61.85921721, 63.35921721, 60.01363012, 61.51363012, 63.01363012,
       64.51363012, 61.03904662, 62.53904662, 64.03904662, 65.53904662,
       62.41826811, 63.91826811, 65.41826811, 66.91826811, 63.88594085,
       65.38594085, 66.88594085, 68.38594085, 65.35361358, 66.85361358,
       68.35361358, 69.85361358, 66.60490518, 68.10490518, 69.60490518,
       71.10490518, 67.8021015 , 69.3021015 , 70.8021015 , 72.3021015 ,
       68.77603839, 70.27603839, 71.77603839, 73.27603839, 69.69416041,
       71.19416041, 72.69416041, 74.19416041, 70.61228244, 72.11228244,
       73.61228244, 75.11228244, 72.500693  , 74.000693  , 75.500693  ,
       77.000693  , 76.6763359 , 78.1763359 , 79.6763359 , 81.1763359 ,
       79.83857323, 81.33857323, 82.83857323, 84.33857323, 83.56551605,
       85.06551605, 86.56551605, 88.06551605])]","[[-6.612726429011673e-05, 30.0], [-6.130219117039815e-05, 30.0], [-4.34398498327937e-05, 30.0], [-5.7479664974380285e-05, 30.0], [-4.939455175190233e-05, 30.0], [-6.456390838138759e-05, 30.0], [-6.071029565646313e-05, 30.0], [-0.00011226622154936194, 30.0], [-0.00030881029670126736, 30.0], [-0.001142990542575717, 30.0], [-0.005386895965784788, 30.0], [-0.02430860884487629, 30.0], [-0.06560032069683075, 30.0], [-0.10839375108480453, 30.0], [0.23765365779399872, 30.0], [-0.09662799537181854, 30.0], [-0.04035413637757301, 30.0], [-0.01030123420059681, 30.0]]",30.0,16,,11.6223407329715,test,10.96672130787598,9,"[1, 10, 1]",pre
"[57.79999999999999, 57.849999999999994, 57.89999999999999, 57.94999999999999, 57.99999999999999, 58.04999999999999, 58.099999999999994, 58.14999999999999, 58.19999999999999]","[array([12.49886685, 12.49886685, 12.49886685, 12.49886685, 12.49886685,
       17.09768729, 17.09768729, 17.09768729, 17.09768729]), array([63.4408187 , 64.9408187 , 66.4408187 , 67.9408187 , 69.4408187 ,
       68.58861614, 70.08861614, 71.58861614, 73.08861614])]","[[-2.0372570817828173e-12, 30.0], [-3.4003667936932658e-12, 30.0]]",30.0,5,,8.972369985296165,test,10.96672130787598,9,"[1, 10, 1]",pre
"[155.4, 155.45000000000002, 155.5, 155.55, 155.60000000000002, 155.65000000000003, 155.70000000000002, 155.75, 155.8, 155.85000000000002, 155.9, 155.95, 156.0, 156.05, 156.1, 156.14999999999998, 156.2, 156.25, 156.3, 156.35, 156.4]","[array([29.20790182, 29.20790172, 29.20790161, 29.2079015 , 29.20790139,
       35.05920413, 35.05920398, 35.05920383, 35.05920368, 40.51403389,
       40.51403366, 40.51403344, 40.51403322, 46.70803047, 46.70803011,
       46.70802975, 46.7080294 , 53.10779792, 53.10779713, 53.10779634,
       53.10779555]), array([54.37149008, 55.87149008, 57.37149008, 58.87149008, 60.37149008,
       61.12761562, 62.62761562, 64.12761562, 65.62761562, 65.8458941 ,
       67.3458941 , 68.8458941 , 70.3458941 , 71.15450987, 72.65450987,
       74.15450987, 75.65450987, 76.07175193, 77.57175193, 79.07175193,
       80.57175193])]","[[-2.170648031096789e-06, 30.0], [-2.989086397064966e-06, 30.0], [-4.4407343011698686e-06, 30.0], [-7.145708877942525e-06, 30.0], [-1.584100755280815e-05, 30.0]]",30.0,13,,15.861960120404426,test,10.96672130787598,9,"[1, 10, 1]",pre
